1.000000E+000 1.231433E-002 -8.655091E+001 
1.000000E+001 1.124830E-001 -9.990256E+001 
1.000000E-001 1.049129E-003 -1.023195E+002 
1.010000E+001 1.134875E-001 -9.996914E+001 
1.020000E+001 1.144904E-001 -1.000347E+002 
1.030000E+001 1.154917E-001 -1.000994E+002 
1.040000E+001 1.164917E-001 -1.001631E+002 
1.050000E+001 1.174904E-001 -1.002258E+002 
1.060000E+001 1.184879E-001 -1.002875E+002 
1.070000E+001 1.194843E-001 -1.003483E+002 
1.080000E+001 1.204797E-001 -1.004082E+002 
1.090000E+001 1.214742E-001 -1.004671E+002 
1.100000E+000 1.347715E-002 -8.725229E+001 
1.100000E+001 1.224681E-001 -1.005251E+002 
1.110000E+001 1.234613E-001 -1.005822E+002 
1.120000E+001 1.244540E-001 -1.006384E+002 
1.130000E+001 1.254463E-001 -1.006937E+002 
1.140000E+001 1.264384E-001 -1.007481E+002 
1.150000E+001 1.274304E-001 -1.008017E+002 
1.160000E+001 1.284223E-001 -1.008544E+002 
1.170000E+001 1.294144E-001 -1.009063E+002 
1.180000E+001 1.304068E-001 -1.009573E+002 
1.190000E+001 1.313996E-001 -1.010076E+002 
1.200000E+000 1.463906E-002 -8.785095E+001 
1.200000E+001 1.323930E-001 -1.010571E+002 
1.210000E+001 1.333870E-001 -1.011059E+002 
1.220000E+001 1.343818E-001 -1.011539E+002 
1.230000E+001 1.353776E-001 -1.012011E+002 
1.240000E+001 1.363745E-001 -1.012477E+002 
1.250000E+001 1.373726E-001 -1.012936E+002 
1.260000E+001 1.383722E-001 -1.013389E+002 
1.270000E+001 1.393732E-001 -1.013836E+002 
1.280000E+001 1.403759E-001 -1.014276E+002 
1.290000E+001 1.413804E-001 -1.014711E+002 
1.300000E+000 1.580094E-002 -8.836913E+001 
1.300000E+001 1.423869E-001 -1.015140E+002 
1.310000E+001 1.433955E-001 -1.015564E+002 
1.320000E+001 1.444063E-001 -1.015983E+002 
1.330000E+001 1.454195E-001 -1.016398E+002 
1.340000E+001 1.464352E-001 -1.016809E+002 
1.350000E+001 1.474537E-001 -1.017215E+002 
1.360000E+001 1.484749E-001 -1.017618E+002 
1.370000E+001 1.494991E-001 -1.018017E+002 
1.380000E+001 1.505264E-001 -1.018414E+002 
1.390000E+001 1.515569E-001 -1.018807E+002 
1.400000E+000 1.696337E-002 -8.882369E+001 
1.400000E+001 1.525909E-001 -1.019199E+002 
1.410000E+001 1.536283E-001 -1.019588E+002 
