1.000000E+000 9.991065E-001 -3.799013E+000 
1.000000E+001 9.913312E-001 -3.728830E+001 
1.000000E-001 9.997928E-001 -3.889153E-001 
1.010000E+001 9.912007E-001 -3.765478E+001 
1.020000E+001 9.910685E-001 -3.802123E+001 
1.030000E+001 9.909346E-001 -3.838765E+001 
1.040000E+001 9.907990E-001 -3.875405E+001 
1.050000E+001 9.906618E-001 -3.912044E+001 
1.060000E+001 9.905228E-001 -3.948681E+001 
1.070000E+001 9.903822E-001 -3.985318E+001 
1.080000E+001 9.902399E-001 -4.021954E+001 
1.090000E+001 9.900959E-001 -4.058590E+001 
1.100000E+000 9.990684E-001 -4.177066E+000 
1.100000E+001 9.899503E-001 -4.095226E+001 
1.110000E+001 9.898030E-001 -4.131863E+001 
1.120000E+001 9.896541E-001 -4.168501E+001 
1.130000E+001 9.895036E-001 -4.205140E+001 
1.140000E+001 9.893516E-001 -4.241782E+001 
1.150000E+001 9.891979E-001 -4.278427E+001 
1.160000E+001 9.890428E-001 -4.315075E+001 
1.170000E+001 9.888861E-001 -4.351726E+001 
1.180000E+001 9.887279E-001 -4.388382E+001 
1.190000E+001 9.885682E-001 -4.425043E+001 
1.200000E+000 9.990296E-001 -4.555180E+000 
1.200000E+001 9.884071E-001 -4.461709E+001 
1.210000E+001 9.882445E-001 -4.498381E+001 
1.220000E+001 9.880805E-001 -4.535060E+001 
1.230000E+001 9.879151E-001 -4.571746E+001 
1.240000E+001 9.877484E-001 -4.608440E+001 
1.250000E+001 9.875803E-001 -4.645143E+001 
1.260000E+001 9.874108E-001 -4.681855E+001 
1.270000E+001 9.872401E-001 -4.718577E+001 
1.280000E+001 9.870680E-001 -4.755310E+001 
1.290000E+001 9.868946E-001 -4.792054E+001 
1.300000E+000 9.989896E-001 -4.933327E+000 
1.300000E+001 9.867199E-001 -4.828810E+001 
1.310000E+001 9.865440E-001 -4.865579E+001 
1.320000E+001 9.863668E-001 -4.902362E+001 
1.330000E+001 9.861883E-001 -4.939159E+001 
1.340000E+001 9.860085E-001 -4.975971E+001 
1.350000E+001 9.858275E-001 -5.012798E+001 
1.360000E+001 9.856453E-001 -5.049642E+001 
1.370000E+001 9.854618E-001 -5.086503E+001 
1.380000E+001 9.852770E-001 -5.123382E+001 
1.390000E+001 9.850910E-001 -5.160279E+001 
1.400000E+000 9.989482E-001 -5.311487E+000 
1.400000E+001 9.849037E-001 -5.197196E+001 
1.410000E+001 9.847151E-001 -5.234133E+001 
1.420000E+001 9.845252E-001 -5.271091E+001 
1.430000E+001 9.843340E-001 -5.308070E+001 
1.440000E+001 9.841414E-001 -5.345071E+001 
1.450000E+001 9.839476E-001 -5.382096E+001 
1.460000E+001 9.837523E-001 -5.419144E+001 
1.470000E+001 9.835557E-001 -5.456216E+001 
1.480000E+001 9.833577E-001 -5.493313E+001 
1.490000E+001 9.831583E-001 -5.530436E+001 
1.500000E+000 9.989052E-001 -5.689640E+000 
1.500000E+001 9.829574E-001 -5.567586E+001 
1.510000E+001 9.827550E-001 -5.604762E+001 
1.520000E+001 9.825511E-001 -5.641966E+001 
1.530000E+001 9.823457E-001 -5.679198E+001 
1.540000E+001 9.821387E-001 -5.716460E+001 
1.550000E+001 9.819301E-001 -5.753750E+001 
1.560000E+001 9.817199E-001 -5.791071E+001 
1.570000E+001 9.815080E-001 -5.828423E+001 
1.580000E+001 9.812943E-001 -5.865806E+001 
1.590000E+001 9.810790E-001 -5.903221E+001 
1.600000E+000 9.988606E-001 -6.067770E+000 
1.600000E+001 9.808618E-001 -5.940668E+001 
1.610000E+001 9.806429E-001 -5.978148E+001 
1.620000E+001 9.804220E-001 -6.015662E+001 
1.630000E+001 9.801993E-001 -6.053210E+001 
1.640000E+001 9.799746E-001 -6.090792E+001 
1.650000E+001 9.797479E-001 -6.128410E+001 
1.660000E+001 9.795192E-001 -6.166063E+001 
1.670000E+001 9.792884E-001 -6.203751E+001 
1.680000E+001 9.790554E-001 -6.241477E+001 
1.690000E+001 9.788203E-001 -6.279239E+001 
1.700000E+000 9.988143E-001 -6.445863E+000 
1.700000E+001 9.785830E-001 -6.317038E+001 
1.710000E+001 9.783434E-001 -6.354875E+001 
1.720000E+001 9.781015E-001 -6.392750E+001 
1.730000E+001 9.778573E-001 -6.430663E+001 
1.740000E+001 9.776107E-001 -6.468615E+001 
1.750000E+001 9.773616E-001 -6.506606E+001 
1.760000E+001 9.771100E-001 -6.544636E+001 
1.770000E+001 9.768559E-001 -6.582707E+001 
1.780000E+001 9.765992E-001 -6.620817E+001 
1.790000E+001 9.763398E-001 -6.658967E+001 
1.800000E+000 9.987662E-001 -6.823905E+000 
1.800000E+001 9.760778E-001 -6.697158E+001 
1.810000E+001 9.758130E-001 -6.735390E+001 
1.820000E+001 9.755455E-001 -6.773663E+001 
1.830000E+001 9.752752E-001 -6.811978E+001 
1.840000E+001 9.750019E-001 -6.850333E+001 
1.850000E+001 9.747258E-001 -6.888731E+001 
1.860000E+001 9.744467E-001 -6.927170E+001 
1.870000E+001 9.741647E-001 -6.965651E+001 
1.880000E+001 9.738795E-001 -7.004175E+001 
1.890000E+001 9.735913E-001 -7.042741E+001 
1.900000E+000 9.987163E-001 -7.201886E+000 
1.900000E+001 9.733000E-001 -7.081349E+001 
1.910000E+001 9.730055E-001 -7.120000E+001 
1.920000E+001 9.727077E-001 -7.158694E+001 
1.930000E+001 9.724068E-001 -7.197430E+001 
1.940000E+001 9.721025E-001 -7.236209E+001 
1.950000E+001 9.717949E-001 -7.275031E+001 
1.960000E+001 9.714839E-001 -7.313897E+001 
1.970000E+001 9.711695E-001 -7.352805E+001 
1.980000E+001 9.708517E-001 -7.391756E+001 
1.990000E+001 9.705304E-001 -7.430750E+001 
2.000000E+000 9.986647E-001 -7.579794E+000 
2.000000E+001 9.702056E-001 -7.469787E+001 
2.000000E-001 9.996551E-001 -7.752334E-001 
2.010000E+001 9.698772E-001 -7.508867E+001 
2.020000E+001 9.695453E-001 -7.547991E+001 
2.030000E+001 9.692097E-001 -7.587157E+001 
2.040000E+001 9.688705E-001 -7.626366E+001 
2.050000E+001 9.685277E-001 -7.665618E+001 
2.060000E+001 9.681811E-001 -7.704913E+001 
