# Output from "simple" SuperMix based program
# Scanning BIAS from 0.010000 to 6.000000 mVolt in steps of 0.010000 mVolt
#
# FREQUENCY 690.000000 GHz
# BIAS 2.000000 mV
# LO_POWER 225.000000 nW
#
# Data from mixer.conf
#
# TEMP 2.500000 K
# Z0 20.000000 Ohms
# IF_FREQ 5.000000 GHz
# IF_Z0 50.000000 Ohms
# HARMONICS 1
#
# IV_CURVE 31Jul03_unpump.IV
# KK_CURVE 31Jul03_unpump.KK
# RNA 20.000000 Ohm*um^2
# SCAP 60.000000 fF/um^2
# AREA 1.000000 um^2
# VGAP 2.820000 mV
#
# TUNER_TYPE BEL_WITH_RFCHOKE
# BELITSKY_INPUT_STRIP 48.000000 6.500000
# BELITSKY_TUNING_STRIP 15.000000 5.000000
# RF_CHOKE_TYPE FILTER
# FILTER_CHOKE_SECTIONS 3
# FILTER_CHOKE_INPUT 39.000000 6.500000
# FILTER_CHOKE_NARROW 39.000000 6.500000
# FILTER_CHOKE_WIDE 45.000000 13.000000
#
# TOP_DEFAULT NB
# TOP_THICKNESS 4000.000000
# GROUND_DEFAULT NB
# GROUND_THICKNESS 4000.000000
# INSUL_DEFAULT SIO
# INSUL_THICKNESS 4250.000000
# COVER_DEFAULT AIR
# COVER_THICKNESS 100000.000000
#
# NB_PROPERTIES 3.050000 9.400000 5.000000
# NBTIN_PROPERTIES 5.000000 15.750000 30.000000
# SIO_PROPERTIES 5.800000 0.000000
# AIR_PROPERTIES 1.000000 0.000000
#
# End of configuration file data
# 
# building the mixer...
# building tuner...
# tuner complete
# building IV curves...
# IV curves complete
# built mixer
# Junction 1 Embedding Impedance : 0.116630+-0.126594i
# Junction 2 Embedding Impedance : 0.078887+-0.256796i
# 
# Results:
#
# BIAS (mVolt)| LSB Gain | USB Gain | IF Output 0K (K)| IF Output 77K (K)| IF Output 297K (K)| DC Current (junc 1) (uA)| DC Current (junc 2) (uA)
0.010000      0.001270      0.000548      0.013206      0.013324      0.013744      2.249789      1.323586
0.020000      0.002303      0.001068      0.011503      0.011901      0.013313      4.572175      2.697921
0.030000      0.003243      0.001585      0.009800      0.010604      0.013459      7.298939      4.344741
0.040000      0.004190      0.002302      0.009790      0.011200      0.016209      10.070477      6.068253
0.050000      0.005431      0.003414      0.011031      0.013568      0.022584      12.898063      7.922799
0.060000      0.007112      0.004982      0.015001      0.019651      0.036173      14.877626      9.333099
0.070000      0.009770      0.007473      0.023279      0.032607      0.065759      16.795045      10.754810
0.080000      0.012934      0.010553      0.036559      0.053737      0.114797      17.969060      11.730765
0.090000      0.017792      0.015377      0.063228      0.097316      0.218497      18.965981      12.598431
0.100000      0.021846      0.019385      0.089209      0.141786      0.328698      19.505709      13.156524
0.110000      0.031001      0.028244      0.172797      0.281201      0.666599      19.950621      13.616065
0.120000      0.036712      0.033818      0.232448      0.386007      0.931948      20.466477      14.137594
0.130000      0.038553      0.035693      0.248628      0.418756      1.023608      20.672443      14.435022
0.140000      0.049366      0.046076      0.396595      0.677643      1.676859      20.921523      14.743359
0.150000      0.055341      0.051607      0.487346      0.840250      2.094937      21.163361      15.050064
0.160000      0.062025      0.058120      0.603107      1.048404      2.631589      21.377287      15.324760
0.170000      0.066578      0.062673      0.683905      1.199175      3.031154      21.572075      15.589049
0.180000      0.068668      0.064777      0.716375      1.265597      3.218293      21.674583      15.770133
0.190000      0.078135      0.073891      0.913293      1.626058      4.160221      21.785591      15.947946
0.200000      0.081677      0.077162      0.982429      1.760540      4.527033      21.918193      16.133710
0.210000      0.083035      0.078437      0.999254      1.803379      4.662359      22.062220      16.325287
0.220000      0.085372      0.080683      1.039653      1.890057      4.913582      22.210709      16.519473
0.230000      0.087363      0.082677      1.073394      1.965057      5.135282      22.347931      16.705942
0.240000      0.089880      0.085209      1.122813      2.068170      5.429306      22.464079      16.877750
0.250000      0.093132      0.088468      1.192694      2.209627      5.825256      22.584385      17.051856
0.260000      0.095376      0.090798      1.239529      2.308262      6.108077      22.704866      17.225172
0.270000      0.098239      0.093684      1.304174      2.439885      6.477845      22.822156      17.394577
0.280000      0.102069      0.097476      1.397020      2.624683      6.989584      22.934983      17.557861
0.290000      0.106785      0.102108      1.517755      2.863084      7.646354      23.041892      17.712912
0.300000      0.111705      0.106937      1.648760      3.122560      8.362612      23.140146      17.856851
0.310000      0.116688      0.111831      1.786090      3.396013      9.120057      23.227609      17.987835
0.320000      0.121642      0.116705      1.926956      3.678282      9.905092      23.305744      18.108007
0.330000      0.125709      0.120734      2.043304      3.915587      10.572469      23.376675      18.220039
0.340000      0.128543      0.123574      2.121631      4.081081      11.047893      23.442589      18.326478
0.350000      0.130734      0.125783      2.179774      4.208173      11.420142      23.506361      18.430285
0.360000      0.132284      0.127353      2.217055      4.295087      11.683536      23.571722      18.534954
0.370000      0.132668      0.127774      2.215285      4.306201      11.740461      23.640285      18.641549
0.380000      0.132480      0.127616      2.194202      4.279563      11.694074      23.712442      18.749928
0.390000      0.132591      0.127728      2.182635      4.271566      11.698774      23.788534      18.860070
0.400000      0.132833      0.127960      2.174763      4.271310      11.725596      23.868471      18.971827
0.410000      0.132981      0.128104      2.163172      4.264412      11.735387      23.950237      19.083522
0.420000      0.133505      0.128625      2.163297      4.281382      11.812248      24.032058      19.193919
0.430000      0.134437      0.129557      2.176279      4.324587      11.962912      24.113662      19.303308
0.440000      0.135338      0.130474      2.188074      4.366044      12.109837      24.194940      19.412041
0.450000      0.136224      0.131391      2.199611      4.407229      12.256446      24.275839      19.520382
0.460000      0.137420      0.132619      2.221549      4.469309      12.461257      24.356677      19.628846
0.470000      0.138884      0.134113      2.252752      4.550006      12.717939      24.437939      19.737969
0.480000      0.140473      0.135735      2.288772      4.640351      13.001445      24.518896      19.846928
0.490000      0.142373      0.137663      2.335804      4.752967      13.347258      24.598311      19.954419
0.500000      0.144615      0.139921      2.394900      4.890348      13.762995      24.674952      20.059100
0.510000      0.146860      0.142175      2.454762      5.029732      14.185127      24.747935      20.159923
0.520000      0.148782      0.144102      2.504116      5.148092      14.548847      24.817454      20.256845
0.530000      0.150488      0.145799      2.546117      5.251887      14.872359      24.884485      20.350709
0.540000      0.151956      0.147243      2.579600      5.338805      15.149266      24.950592      20.443058
0.550000      0.153004      0.148263      2.598350      5.395823      15.342349      25.017330      20.535557
0.560000      0.153917      0.149149      2.612344      5.443335      15.509038      25.086125      20.629752
0.570000      0.155051      0.150253      2.633866      5.506816      15.721704      25.156889      20.725875
0.580000      0.156474      0.151657      2.665664      5.592048      15.996929      25.228401      20.823069
0.590000      0.158361      0.153534      2.714139      5.712460      16.373117      25.298988      20.919782
0.600000      0.160699      0.155871      2.779273      5.868104      16.850583      25.367054      21.014374
0.610000      0.162986      0.158173      2.843887      6.022902      17.326046      25.431022      21.105212
0.620000      0.165009      0.160220      2.900173      6.160235      17.751554      25.490221      21.191299
0.630000      0.166695      0.161932      2.945206      6.273744      18.108541      25.545585      21.273175
0.640000      0.167848      0.163107      2.971482      6.347315      18.350276      25.598781      21.352307
0.650000      0.168344      0.163625      2.974289      6.370822      18.447389      25.651845      21.430616
0.660000      0.168230      0.163535      2.955376      6.347739      18.409483      25.706792      21.510071
0.670000      0.167584      0.162920      2.917843      6.284459      18.254658      25.765442      21.592551
0.680000      0.166475      0.161856      2.864611      6.187090      18.000359      25.828576      21.679016
0.690000      0.165188      0.160621      2.805838      6.077466      17.709935      25.896096      21.769426
0.700000      0.164226      0.159709      2.758709      5.992824      17.491913      25.966829      21.862589
0.710000      0.164111      0.159625      2.740183      5.970298      17.455170      26.039360      21.957145
0.720000      0.164855      0.160383      2.750196      6.010353      17.602042      26.112255      22.051734
0.730000      0.166023      0.161559      2.774096      6.081380      17.840639      26.183997      22.144952
0.740000      0.167548      0.163090      2.809885      6.179167      18.158871      26.253167      22.235534
0.750000      0.169621      0.165164      2.864268      6.318571      18.600579      26.319516      22.323480
0.760000      0.171909      0.167455      2.926454      6.475890      19.096156      26.383291      22.409223
0.770000      0.173986      0.169543      2.982072      6.619151      19.551048      26.444761      22.493171
0.780000      0.175828      0.171401      3.030227      6.746031      19.957850      26.504427      22.575905
0.790000      0.177284      0.172876      3.065568      6.844345      20.280075      26.563574      22.658645
0.800000      0.177958      0.173577      3.074183      6.882690      20.424133      26.623073      22.742078
0.810000      0.177965      0.173614      3.059937      6.869417      20.414321      26.683093      22.826151
0.820000      0.177844      0.173517      3.041420      6.846144      20.374142      26.743774      22.910824
0.830000      0.177839      0.173527      3.026968      6.831808      20.360221      26.805198      22.996044
