# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.9
# LO Freq    : 0.2
# LO Voltage : 0.85
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
0	0	0	1.17867e-19	1.68334e-16	1.01817e-16	0.210485	2.03041e+31	0.128415	4.49788e-18	0.0500816	3.62107e-18
0.02	9.38138e-96	0.000254772	0.00391395	0.0501191	0.03947	0.216179	138.765	0.126811	0.0116452	0.0488531	0.00307212
0.04	6.39877e-82	0.00101965	0.00629945	0.0829946	0.0721285	0.228029	43.8305	0.123442	0.0194696	0.0469352	0.00562508
0.06	7.89093e-73	0.00229572	0.00722194	0.0977025	0.0890824	0.236411	29.791	0.120676	0.0237201	0.0458776	0.00758151
0.08	4.85907e-66	0.00408519	0.00744303	0.102084	0.0940826	0.239619	27.0709	0.119543	0.0263084	0.045461	0.00943619
0.1	1.30544e-60	0.00639083	0.00743261	0.102125	0.0942473	0.239709	26.9865	0.120149	0.0285351	0.0452282	0.011716
0.12	4.41859e-56	0.00921655	0.00745511	0.0998774	0.093787	0.237206	26.9674	0.122609	0.0312231	0.0448071	0.014904
0.14	3.41052e-52	0.0125669	0.00793793	0.0958505	0.0967614	0.230961	24.668	0.127252	0.0353709	0.0436375	0.0195979
0.16	8.65367e-49	0.0164476	0.00991619	0.0945992	0.109564	0.223349	18.6056	0.134034	0.0425531	0.0407479	0.0262227
0.18	9.20354e-46	0.0208651	0.0146598	0.111856	0.137684	0.233225	12.303	0.140498	0.0534532	0.0359905	0.033147
0.2	4.86705e-43	0.0258272	0.0209538	0.161465	0.180793	0.291663	8.92312	0.142321	0.0646261	0.0322279	0.036231
0.22	1.45037e-40	0.0313424	0.0257773	0.225792	0.228453	0.390688	7.48579	0.139741	0.0721906	0.0307218	0.0350083
0.24	2.67705e-38	0.0374207	0.0283547	0.275083	0.264947	0.483315	6.88516	0.136514	0.0762227	0.0306559	0.0325808
