# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.9
# LO Freq    : 0.2
# LO Voltage : 0.95393
# IF Freq    : 0.01
# 
# Harmonics : 2
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic 
0	0	0	7.65737e-08	4.27721e-07	4.96656e-07	0.423155	1.71549e+12	0.156867	2.75158e-07
0.02	9.38138e-96	0.000254772	0.00720519	0.0457968	0.0362506	0.464547	353.508	0.153374	0.0160584
0.04	6.39877e-82	0.00101965	0.0115884	0.0812565	0.0725753	0.557629	105.869	0.146572	0.0259758
0.06	7.89093e-73	0.00229572	0.0134647	0.102739	0.0962832	0.632256	68.2013	0.141122	0.0305937
0.08	4.85907e-66	0.00408519	0.0142079	0.113852	0.10734	0.665188	57.7332	0.138156	0.0328203
0.1	1.30544e-60	0.00639083	0.0146002	0.119885	0.112706	0.671566	52.8679	0.137394	0.0342487
0.12	4.41859e-56	0.00921655	0.0150477	0.123015	0.11687	0.655018	47.9565	0.138787	0.0355589
0.14	3.41052e-52	0.0125669	0.0161253	0.122552	0.122869	0.596939	39.5409	0.142902	0.0373601
0.16	8.65367e-49	0.0164476	0.0192311	0.119975	0.134805	0.487869	26.8467	0.15084	0.0411468
0.18	9.20354e-46	0.0208651	0.0264304	0.132996	0.158593	0.405485	16.1216	0.162056	0.050222
0.2	4.86705e-43	0.0258272	0.0365523	0.185882	0.201321	0.446309	11.0118	0.170081	0.0653396
0.22	1.45037e-40	0.0313424	0.0446572	0.266612	0.262033	0.602521	8.77524	0.169676	0.0790032
0.24	2.67705e-38	0.0374207	0.0489966	0.337387	0.320141	0.788891	7.69724	0.165319	0.0869587
0.26	3.29301e-36	0.0440731	0.0508585	0.378765	0.355044	0.921282	7.30848	0.161526	0.0912002
0.28	2.86017e-34	0.0513121	0.0515711	0.396555	0.369421	0.989289	7.24904	0.159518	0.0940896
0.3	1.8374e-32	0.0591517	0.0518256	0.399745	0.371612	1.01186	7.32725	0.159389	0.0967234
0.32	9.06659e-31	0.0676072	0.0521355	0.38547	0.36116	0.969908	7.43587	0.161483	0.0994514
0.34	3.54531e-29	0.076696	0.0536345	0.33677	0.328036	0.793136	7.37063	0.167032	0.102122
0.36	1.12752e-27	0.0864372	0.0595067	0.253056	0.274172	0.502568	6.68574	0.178697	0.103564
0.38	2.98106e-26	0.0968522	0.0749622	0.204463	0.247987	0.327003	5.31731	0.1983	0.101419
0.4	6.67541e-25	0.107965	0.0969114	0.268131	0.30562	0.396074	4.24047	0.218047	0.0992465
0.42	1.2864e-23	0.119801	0.112086	0.440427	0.446908	0.770691	3.85873	0.226279	0.104009
0.44	2.16295e-22	0.13239	0.118692	0.608789	0.584527	1.28409	3.75826	0.226197	0.110208
0.46	3.21137e-21	0.145765	0.121008	0.71179	0.669192	1.67293	3.73574	0.22427	0.115312
0.48	4.25452e-20	0.159963	0.121421	0.76713	0.714772	1.91761	3.7534	0.222997	0.120145
0.5	5.07604e-19	0.175024	0.120848	0.795742	0.738103	2.07418	3.80725	0.22303	0.125493
0.52	5.49855e-18	0.190995	0.119841	0.784197	0.727647	2.06719	3.90427	0.224962	0.131851
0.54	5.44701e-17	0.207929	0.119807	0.664517	0.626922	1.59249	4.05182	0.230475	0.139225
0.56	4.96655e-16	0.225883	0.125639	0.421291	0.42476	0.760834	4.21699	0.244148	0.145364
0.58	4.19224e-15	0.244926	0.147856	0.249792	0.283489	0.338715	4.21464	0.273057	0.141404
0.6	3.29298e-14	0.265136	0.185607	0.257933	0.29422	0.339235	3.91883	0.309297	0.12086
0.62	2.41833e-13	0.286601	0.215526	0.421069	0.439123	0.698119	3.6204	0.329383	0.102309
0.64	1.66753e-12	0.309424	0.230265	0.658424	0.6485	1.44985	3.44749	0.334512	0.0959128
0.66	1.08377e-11	0.333728	0.23638	0.860486	0.827235	2.29796	3.35803	0.334644	0.0957145
0.68	6.66236e-11	0.359654	0.238493	1.001	0.952366	3.01085	3.31956	0.334284	0.0981066
0.7	3.88637e-10	0.387374	0.238458	1.10659	1.04709	3.64215	3.32191	0.33472	0.10226
0.72	2.15755e-09	0.417093	0.237062	1.16886	1.10294	4.10053	3.37086	0.336539	0.108344
0.74	1.14301e-08	0.449064	0.23564	1.05671	1.00012	3.49886	3.49799	0.340901	0.11686
0.76	5.79287e-08	0.483602	0.239482	0.649473	0.629558	1.50641	3.80076	0.351138	0.127401
0.78	2.81505e-07	0.521105	0.263759	0.31667	0.327684	0.475191	4.42545	0.375509	0.133631
0.8	1.31446e-06	0.562092	0.310596	0.365973	0.375905	0.649238	4.5946	0.423948	0.118532
0.82	5.90917e-06	0.607262	0.341464	0.607888	0.604672	1.55933	4.26478	0.460018	0.0894287
0.84	2.56219e-05	0.65759	0.358859	0.798715	0.785776	2.49188	4.0358	0.469773	0.0696704
0.86	0.000107327	0.714516	0.36851	1.01358	0.989454	3.81478	3.89653	0.47226	0.0571692
0.88	0.00043492	0.7803	0.372811	1.23977	1.20468	5.53691	3.81526	0.474463	0.0485421
