# Output from "simple" SuperMix based program
# Scanning FREQUENCY from 150.000000 to 300.000000 GHz in steps of 1.000000 GHz
#
# FREQUENCY 225.000000 GHz
# BIAS 2.300000 mV
# LO_POWER 100.000000 nW
#
# IF_FREQ 5.000000 GHz
# Data from mixer.conf
#
# TEMP 4.200000 K
# Z0 16.250000 Ohms
# IF_Z0 50.000000 Ohms
# HARMONICS 3
#
# IV_CURVE unpump_1_4-2K_spline.IV
# KK_CURVE unpump_1_4-2K_spline.KK
# RNA 16.250000 Ohm*um^2
# SCAP 80.000000 fF/um^2
# AREA 1.000000 um^2
# VGAP 2.790000 mV
#
# FINLINE_S2P SIS_230GHz_singleEnded_IF_v1.s2p
# TUNER_INPUT 500.000000 3.800000
# IF_OUT_STRIP 127.000000 3.800000
# IF_CONNECTION SIS_singleEnded_IF_v6_20.s2p
# TUNER_TYPE RFCHOKE
# RF_CHOKE_TYPE FILTER
# FILTER_CHOKE_SECTIONS 6
# FILTER_CHOKE_INPUT 55.000000 2.500000
# FILTER_CHOKE_LINE1 53.000000 16.000000
# FILTER_CHOKE_LINE2 149.000000 2.500000
# FILTER_CHOKE_LINE3 124.000000 4.900000
# FILTER_CHOKE_LINE4 151.500000 2.500000
# FILTER_CHOKE_LINE5 76.000000 14.600000
# FILTER_CHOKE_LINE6 92.500000 2.500000
# FILTER_CHOKE_OUTPUT 127.000000 3.800000
#
# TOP_DEFAULT NB
# TOP_THICKNESS 4000.000000
# GROUND_DEFAULT NB
# GROUND_THICKNESS 4000.000000
# INSUL_DEFAULT SIO
# INSUL_THICKNESS 4250.000000
# COVER_DEFAULT AIR
# COVER_THICKNESS 100000.000000
#
# NB_PROPERTIES 3.050000 9.400000 5.000000
# NBTIN_PROPERTIES 5.000000 15.750000 30.000000
# SIO_PROPERTIES 5.800000 0.000000
# AIR_PROPERTIES 1.000000 0.000000
#
# End of configuration file data
# 
# building the mixer...
# building tuner...
# tuner complete
# building IV curves...
# IV curves complete
# IF Circuit Size : 2
# built mixer
# Results:
#
# FREQUENCY (GHz)| LSB Gain | USB Gain | IF Output 0K (K)| IF Output 77K (K)| IF Output 297K (K)| DC Current (uA)|  LO Emb Z | IF Emb Z | LSB Emb Z | USB Emb Z 
278.000000      0.161505      0.144096      4.973437      26.847617      95.128512      62.339853	  0.314220 -0.461802i      0.581721 0.489305i      0.331046 -0.468224i      0.298112 -0.454977i
279.000000      0.159110      0.141824      4.946893      26.473356      93.688419      61.885114	  0.308646 -0.459537i      0.588179 0.488096i      0.325084 -0.466049i      0.292707 -0.452554i
280.000000      0.156757      0.139577      4.921026      26.105019      92.270024      61.429552	  0.303176 -0.457237i      0.594657 0.486792i      0.319276 -0.463844i      0.287360 -0.450078i
281.000000      0.154441      0.137350      4.895772      25.741838      90.870377      60.972806	  0.297801 -0.454900i      0.601169 0.485389i      0.313607 -0.461612i      0.282058 -0.447545i
282.000000      0.152157      0.135135      4.871061      25.383019      89.486419      60.514465	  0.292509 -0.452526i      0.607729 0.483880i      0.308067 -0.459353i      0.276789 -0.444948i
283.000000      0.149901      0.132927      4.846787      25.027489      88.114069      60.054053	  0.287293 -0.450111i      0.614352 0.482260i      0.302646 -0.457066i      0.271539 -0.442279i
284.000000      0.147665      0.130714      4.822851      24.674009      86.748522      59.591017	  0.282141 -0.447653i      0.621055 0.480521i      0.297333 -0.454750i      0.266292 -0.439530i
285.000000      0.145448      0.128492      4.799250      24.321863      85.386830      59.124705	  0.277043 -0.445147i      0.627852 0.478653i      0.292119 -0.452406i      0.261031 -0.436686i
286.000000      0.143247      0.126253      4.776030      23.970573      84.026865      58.654326	  0.271988 -0.442589i      0.634762 0.476645i      0.286995 -0.450030i      0.255736 -0.433735i
287.000000      0.141058      0.123990      4.753128      23.619001      82.664103      58.178934	  0.266964 -0.439971i      0.641804 0.474484i      0.281951 -0.447622i      0.250384 -0.430656i
288.000000      0.138875      0.121691      4.730443      23.265552      81.292165      57.697440	  0.261957 -0.437286i      0.649002 0.472154i      0.276978 -0.445178i      0.244947 -0.427427i
289.000000      0.136706      0.119288      4.708451      22.905643      79.890352      57.208593	  0.256954 -0.434524i      0.656379 0.469635i      0.272066 -0.442695i      0.239392 -0.424015i
290.000000      0.134540      0.116868      4.686563      22.551721      78.514303      56.711052	  0.251936 -0.431673i      0.663965 0.466905i      0.267205 -0.440168i      0.233677 -0.420383i
291.000000      0.132374      0.114389      4.665449      22.189691      77.100109      56.203641	  0.246885 -0.428719i      0.671792 0.463936i      0.262385 -0.437593i      0.227752 -0.416479i
292.000000      0.130172      0.111751      4.642522      21.811927      75.625726      55.665541	  0.241779 -0.425642i      0.679899 0.460692i      0.257593 -0.434963i      0.221552 -0.412233i
293.000000      0.128016      0.109016      4.623414      21.435497      74.144378      55.133165	  0.236592 -0.422419i      0.688332 0.457131i      0.252818 -0.432271i      0.214993 -0.407551i
294.000000      0.125792      0.106096      4.604996      21.040757      72.583992      54.574902	  0.231290 -0.419020i      0.697143 0.453200i      0.248044 -0.429505i      0.207965 -0.402303i
295.000000      0.123604      0.102921      4.587205      20.638096      70.990015      53.990654	  0.225835 -0.415407i      0.706397 0.448832i      0.243257 -0.426655i      0.200320 -0.396299i
296.000000      0.121441      0.099407      4.571763      20.210850      69.284522      53.374626	  0.220179 -0.411527i      0.716169 0.443941i      0.238438 -0.423705i      0.191853 -0.389261i
297.000000      0.119269      0.095410      4.559378      19.752759      67.440934      52.718445	  0.214259 -0.407314i      0.726553 0.438419i      0.233566 -0.420637i      0.182272 -0.380756i
298.000000      0.117116      0.090702      4.552048      19.251534      65.401842      52.010534	  0.207995 -0.402675i      0.737660 0.432120i      0.228614 -0.417427i      0.171157 -0.370080i
299.000000      0.115034      0.084898      4.553793      18.687590      63.073200      51.234631	  0.201282 -0.397481i      0.749630 0.424853i      0.223553 -0.414047i      0.157881 -0.356015i
300.000000      0.113146      0.077293      4.573384      18.029042      60.294913      50.367267	  0.193977 -0.391549i      0.762634 0.416358i      0.218345 -0.410457i      0.141506 -0.336277i
