# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 0.8
# LO Voltage : 1.75
# IF Freq    : 0.01
# 
# Harmonics : 5
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic | LO 4th Harmonic
0.66	1.08377e-11	0.333728	0.388698	0.571569	0.559393	4.06681	12.9963	0.596567	0.0899749	0.0354545	0.0118502	0.00354021
0.68	6.66236e-11	0.359654	0.393239	0.626026	0.615886	4.77315	12.5836	0.595677	0.084983	0.0334421	0.0109753	0.00322273
0.7	3.88637e-10	0.387374	0.396502	0.658517	0.649238	5.2027	12.343	0.596223	0.081008	0.0317573	0.0102445	0.00296682
0.72	2.15755e-09	0.417093	0.399097	0.680981	0.672025	5.49624	12.1701	0.597715	0.0777061	0.030373	0.00964058	0.00275848
0.74	1.14301e-08	0.449064	0.401253	0.699716	0.690861	5.74088	12.0281	0.599945	0.0748491	0.0292148	0.00913269	0.00258436
0.76	5.79287e-08	0.483602	0.403046	0.717461	0.708602	5.97732	11.9042	0.602846	0.0723013	0.0282238	0.0086967	0.00243532
0.78	2.81505e-07	0.521105	0.404494	0.735619	0.726697	6.22807	11.7936	0.606422	0.0699786	0.0273598	0.00831568	0.0023054
0.8	1.31446e-06	0.562092	0.405582	0.755244	0.746211	6.51175	11.6943	0.61073	0.0678237	0.0265959	0.00797776	0.00219056
0.82	5.90917e-06	0.607262	0.406271	0.777471	0.768282	6.85036	11.6057	0.615877	0.0657939	0.0259144	0.0076742	0.00208798
0.84	2.56219e-05	0.65759	0.406493	0.803709	0.794313	7.27365	11.5284	0.622036	0.0638526	0.0253035	0.00739821	0.00199555
0.86	0.000107327	0.714516	0.406154	0.835292	0.82563	7.81523	11.4649	0.629486	0.0619628	0.0247558	0.00714408	0.00191158
0.88	0.00043492	0.7803	0.405155	0.870532	0.860579	8.46	11.4232	0.638679	0.0600771	0.0242679	0.00690634	0.00183453
0.9	0.00170603	0.858722	0.403526	0.890314	0.880278	8.8563	11.4291	0.650409	0.058112	0.0238403	0.00667847	0.00176259
0.92	0.00646761	0.956404	0.40204	0.817701	0.808675	7.56531	11.5685	0.666158	0.0558729	0.0234734	0.00644849	0.00169225
0.94	0.0234867	1.08413	0.404529	0.553019	0.54714	3.63441	12.1405	0.688664	0.0528538	0.0231436	0.00618581	0.00161417
0.96	0.0792345	1.25328	0.425188	0.24783	0.245405	0.859647	14.2742	0.7218	0.0478877	0.0226999	0.0058069	0.00150248
0.98	0.229175	1.44457	0.50082	0.0916878	0.0909615	0.19226	23.2367	0.76355	0.0400103	0.0217206	0.00519687	0.00131638
1	0.500187	1.55787	0.662351	0.0394384	0.0392972	0.113733	73.648	0.790643	0.0341892	0.0201379	0.0045978	0.00108957
1.02	0.777742	1.50654	0.840048	0.0217305	0.0219462	0.242436	503.362	0.780782	0.0377526	0.0188673	0.00451545	0.000940846
1.04	0.946959	1.371	0.949252	0.0106747	0.0113024	0.924164	7234.5	0.75349	0.0436774	0.0182354	0.00467942	0.000883649
1.06	1.02769	1.24645	1.00198	0.0112879	0.0100301	2.85292	28358.2	0.730962	0.0468393	0.0179365	0.004758	0.00086094
1.08	1.06905	1.15491	1.03051	0.0241338	0.0216072	5.35333	11466.4	0.716757	0.0479403	0.0177211	0.00474385	0.000840743
1.1	1.09627	1.08887	1.05064	0.0337909	0.0307202	7.02797	7447.03	0.708221	0.0481081	0.0175083	0.00468643	0.000817493
1.12	1.11871	1.03952	1.06803	0.0403461	0.0370279	7.83764	5716.47	0.703079	0.0478944	0.0172884	0.0046136	0.000792265
1.14	1.13955	1.00099	1.08458	0.0454606	0.042016	8.23307	4663.71	0.699988	0.0475268	0.0170691	0.00453818	0.000766535
1.16	1.15984	0.969778	1.10088	0.0499927	0.046469	8.46811	3921.56	0.698206	0.0470991	0.0168586	0.00446669	0.000741412
1.18	1.17994	0.943787	1.11714	0.0542884	0.0507045	8.64668	3363.23	0.697304	0.0466526	0.0166627	0.00440252	0.000717484
1.2	1.19998	0.921668	1.13345	0.0584647	0.0548294	8.80374	2928.46	0.697021	0.0462081	0.0164865	0.00434834	0.000695248
1.22	1.21999	0.902536	1.1498	0.0625892	0.0589058	8.96181	2582.73	0.697189	0.0457759	0.0163341	0.00430664	0.000675143
1.24	1.24	0.88577	1.16622	0.066621	0.0628945	9.10891	2302.72	0.697696	0.0453635	0.0162106	0.00428044	0.000657672
1.26	1.26	0.870924	1.18271	0.0706169	0.0668484	9.26263	2072.78	0.698463	0.0449747	0.0161223	0.00427397	0.000643567
1.28	1.28	0.85767	1.19925	0.0745406	0.0707333	9.41374	1881.54	0.699433	0.0446137	0.0160783	0.00429371	0.000633999
1.3	1.3	0.845748	1.21586	0.0783983	0.074556	9.56485	1720.73	0.700562	0.0442854	0.0160919	0.00435013	0.000631024
1.32	1.32	0.834959	1.23253	0.082177	0.0783066	9.71488	1584.31	0.701815	0.0439995	0.0161813	0.00446066	0.000638437
1.34	1.34	0.825141	1.24927	0.0858409	0.0819595	9.8609	1467.97	0.703159	0.0437826	0.0163631	0.00465159	0.000662852
1.36	1.36	0.816165	1.26609	0.0893007	0.0854485	9.9961	1369.06	0.704551	0.0437076	0.016616	0.00495072	0.000713822
1.38	1.38	0.807927	1.28301	0.0924223	0.0886605	10.1139	1286.64	0.705924	0.0439332	0.0167529	0.00532881	0.000793873
1.4	1.4	0.800333	1.30005	0.0952851	0.0915988	10.2349	1219.85	0.707234	0.04459	0.0163081	0.00558859	0.000872909
1.42	1.42	0.793313	1.31715	0.0983486	0.094578	10.4015	1162.82	0.708579	0.0453913	0.0150031	0.00545318	0.000892694
1.44	1.44	0.786801	1.33424	0.101737	0.097804	10.5924	1107.34	0.710102	0.0458831	0.013417	0.00498908	0.000847689
1.46	1.46	0.780746	1.35133	0.105194	0.101155	10.7687	1052.42	0.711786	0.0460796	0.012144	0.00446842	0.000779631
1.48	1.48	0.775099	1.36844	0.108598	0.104506	10.9304	1000.82	0.713556	0.0461785	0.0112491	0.0040203	0.000714589
