# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 0.8
# LO Voltage : 1.75
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
0.72	2.15755e-09	0.417093	0.399094	0.68095	0.671995	5.49616	12.171	0.597714	0.0777194	0.0303717	0.00974786
0.74	1.14301e-08	0.449064	0.40125	0.699682	0.690828	5.7408	12.0291	0.599945	0.0748612	0.0292136	0.00923467
0.76	5.79287e-08	0.483602	0.403043	0.717426	0.708568	5.97725	11.9052	0.602846	0.0723123	0.0282229	0.00879409
0.78	2.81505e-07	0.521105	0.404491	0.735584	0.726662	6.22801	11.7946	0.606422	0.0699886	0.0273594	0.00840905
0.8	1.31446e-06	0.562092	0.40558	0.755209	0.746177	6.51171	11.6953	0.61073	0.0678328	0.0265962	0.00806753
0.82	5.90917e-06	0.607262	0.406268	0.777437	0.768248	6.85033	11.6067	0.615877	0.0658022	0.0259155	0.00776073
0.84	2.56219e-05	0.65759	0.406491	0.803676	0.79428	7.27363	11.5293	0.622037	0.0638601	0.0253056	0.00748177
0.86	0.000107327	0.714516	0.406152	0.83526	0.825598	7.81522	11.4658	0.629486	0.0619696	0.0247591	0.00722487
0.88	0.00043492	0.7803	0.405153	0.870501	0.860548	8.46	11.4241	0.638679	0.0600831	0.0242726	0.00698451
0.9	0.00170603	0.858722	0.403525	0.890285	0.880249	8.85629	11.4299	0.650409	0.0581173	0.0238466	0.00675399
0.92	0.00646761	0.956404	0.402039	0.817678	0.808651	7.56531	11.5692	0.666158	0.0558776	0.0234817	0.00652103
0.94	0.0234867	1.08413	0.404528	0.553008	0.547128	3.63443	12.1411	0.688664	0.0528577	0.0231546	0.00625405
0.96	0.0792345	1.25328	0.425187	0.247827	0.245402	0.859653	14.2747	0.721799	0.047891	0.0227139	0.00586715
0.98	0.229175	1.44457	0.50082	0.0916871	0.0909609	0.192261	23.2371	0.76355	0.040013	0.0217365	0.00524262
1	0.500187	1.55787	0.662351	0.0394383	0.0392972	0.113733	73.6485	0.790642	0.0341914	0.0201528	0.00462643
1.02	0.777742	1.50654	0.840048	0.0217305	0.0219462	0.242436	503.358	0.780782	0.0377546	0.0188802	0.00453262
1.04	0.946959	1.371	0.949252	0.0106749	0.0113026	0.924163	7234.24	0.75349	0.0436795	0.0182465	0.00469174
1.06	1.02769	1.24645	1.00198	0.0112877	0.0100299	2.85291	28359.2	0.730962	0.0468415	0.0179461	0.00476851
1.08	1.06905	1.15491	1.03051	0.0241333	0.0216068	5.35333	11466.9	0.716757	0.0479425	0.0177294	0.00475337
1.1	1.09627	1.08887	1.05064	0.0337904	0.0307197	7.02797	7447.27	0.708221	0.0481103	0.0175154	0.00469517
1.12	1.11871	1.03952	1.06803	0.0403455	0.0370274	7.83764	5716.63	0.703079	0.0478966	0.0172946	0.00462159
1.14	1.13955	1.00099	1.08458	0.04546	0.0420155	8.23307	4663.83	0.699988	0.0475288	0.0170744	0.00454545
1.16	1.15984	0.969778	1.10088	0.0499921	0.0464685	8.46811	3921.65	0.698206	0.047101	0.0168632	0.00447325
1.18	1.17994	0.943787	1.11714	0.0542879	0.050704	8.64668	3363.3	0.697304	0.0466545	0.0166667	0.00440839
1.2	1.19998	0.921668	1.13345	0.0584641	0.0548289	8.80374	2928.52	0.69702	0.0462098	0.0164898	0.00435353
1.22	1.21999	0.902536	1.1498	0.0625886	0.0589053	8.9618	2582.78	0.697189	0.0457775	0.0163369	0.00431117
1.24	1.24	0.88577	1.16622	0.0666205	0.062894	9.10891	2302.75	0.697696	0.045365	0.0162128	0.00428432
1.26	1.26	0.870924	1.18271	0.0706164	0.0668479	9.26263	2072.8	0.698463	0.0449761	0.0161241	0.0042772
1.28	1.28	0.85767	1.19925	0.0745401	0.0707329	9.41374	1881.56	0.699433	0.0446151	0.0160795	0.00429626
