# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 0.8
# LO Voltage : 1.75
# IF Freq    : 0.01
# 
# Harmonics : 2
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic 
0	0	0	6.02533e-18	1.11373e-17	1.155e-17	3.60071	2.69911e+34	0.452747	1.81766e-17
0.02	9.38138e-96	0.000254772	0.00139502	0.00342467	0.00334804	3.59891	321063	0.453139	0.0119928
0.04	6.39877e-82	0.00101965	0.00278879	0.00680516	0.0066648	3.59177	80860.2	0.454346	0.0241805
0.06	7.89093e-73	0.00229572	0.00419109	0.0100775	0.00992088	3.5707	36278.8	0.456481	0.0367894
0.08	4.85907e-66	0.00408519	0.00565811	0.0131059	0.013096	3.50434	20432.9	0.459782	0.0501193
0.1	1.30544e-60	0.00639083	0.00742296	0.0155223	0.0161968	3.2911	12545.3	0.464749	0.0646087
0.12	4.41859e-56	0.00921655	0.0103544	0.0164374	0.0192831	2.69408	7245.3	0.472493	0.0809102
0.14	3.41052e-52	0.0125669	0.0174176	0.0150769	0.0224857	1.59578	3156.18	0.485585	0.0997598
0.16	8.65367e-49	0.0164476	0.0371291	0.0141217	0.0264906	0.636264	906.68	0.5094	0.120762
0.18	9.20354e-46	0.0208651	0.0843529	0.0192202	0.0346447	0.268788	223.943	0.549455	0.138324
0.2	4.86705e-43	0.0258272	0.15682	0.0393909	0.0557801	0.238794	76.7478	0.594796	0.142287
0.22	1.45037e-40	0.0313424	0.218915	0.0892123	0.103518	0.475261	44.3504	0.619379	0.134021
0.24	2.67705e-38	0.0374207	0.253777	0.170935	0.1804	1.16691	35.8561	0.622741	0.124073
0.26	3.29301e-36	0.0440731	0.27109	0.255105	0.259424	2.22208	33.017	0.618522	0.116617
0.28	2.86017e-34	0.0513121	0.280739	0.312001	0.312955	3.09572	31.608	0.613723	0.111584
0.3	1.8374e-32	0.0591517	0.287361	0.34408	0.343291	3.60259	30.5696	0.609993	0.108171
0.32	9.06659e-31	0.0676072	0.292731	0.363193	0.361516	3.8725	29.6303	0.607387	0.105789
0.34	3.54531e-29	0.076696	0.29751	0.376807	0.374615	4.03156	28.7278	0.605665	0.104075
0.36	1.12752e-27	0.0864372	0.301952	0.388118	0.385579	4.14086	27.8525	0.604603	0.102816
0.38	2.98106e-26	0.0968522	0.306165	0.398453	0.395651	4.22756	27.0063	0.604045	0.101889
