0.0383055 0.0210177
0.0395014 0.0222599
0.0407628 0.0235068
0.0420932 0.0247564
0.0434966 0.0260068
0.0449769 0.0272554
0.0465382 0.0284994
0.048185 0.0297355
0.0499217 0.0309599
0.0517527 0.0321681
0.0536828 0.0333552
0.0557164 0.0345156
0.0578582 0.0356428
0.0601127 0.0367296
0.0624841 0.0377679
0.0649763 0.0387488
0.067593 0.0396621
0.0703371 0.0404969
0.0732109 0.0412409
0.0762157 0.041881
0.0793518 0.0424028
0.0826179 0.042791
0.0860114 0.0430292
0.0895275 0.0431001
0.0931596 0.042986
0.0968983 0.0426685
0.100732 0.0421292
0.104645 0.0413501
0.108621 0.0403137
0.112637 0.0390041
0.116671 0.0374071
0.120693 0.0355111
0.124676 0.0333077
0.128585 0.0307925
0.132388 0.0279652
0.136049 0.0248309
0.139532 0.0213996
0.142803 0.0176871
0.14583 0.0137143
0.148583 0.00950745
0.151037 0.00509724
0.15317 0.000518157
0.154969 -0.00419245
0.156422 -0.0089955
0.157528 -0.0138514
0.15829 -0.0187211
0.158715 -0.0235673
0.158819 -0.0283556
0.15862 -0.0330549
0.15814 -0.0376385
0.157404 -0.042084
0.156438 -0.0463741
0.155271 -0.050496
0.153929 -0.0544418
0.152441 -0.0582076
0.150831 -0.0617938
0.149124 -0.0652042
0.147342 -0.0684454
0.145503 -0.071527
0.143625 -0.0744603
0.141722 -0.0772587
0.139805 -0.0799366
0.137883 -0.0825094
0.13596 -0.0849934
0.134039 -0.0874052
0.132121 -0.0897617
0.130202 -0.0920801
0.128274 -0.094378
0.126328 -0.0966739
0.124348 -0.0989882
0.122311 -0.101347
0.120175 -0.103797
0.117668 -0.106455
0.114783 -0.108636
0.111909 -0.110591
0.109007 -0.112391
0.106063 -0.114051
0.103073 -0.115575
0.100038 -0.11696
0.096962 -0.1182
0.0938503 -0.119292
0.0907122 -0.120228
0.0875583 -0.121006
0.0844006 -0.121623
0.081252 -0.122077
0.0781261 -0.12237
0.075036 -0.122505
0.0719946 -0.122486
0.069014 -0.12232
0.0661051 -0.122015
0.0632774 -0.121581
0.060539 -0.121028
0.0578965 -0.120365
0.0553549 -0.119606
0.0529177 -0.118759
0.050587 -0.117837
0.0483637 -0.11685
0.0462476 -0.115808
0.0442375 -0.114721
0.0423313 -0.113596
0.0405263 -0.112443
0.0388194 -0.111269
