# QTMix Mixer Data
# 
# Globals:
#    Temperature     : 2.5 K
#    Z0              : 13.7 Ohms
#    IF Z0           : 13.7 Ohms
# 
# Operating Point:
#    Bias            : 2.2 mV
#    LO Freq         : 709.16 GHz
#    LO Voltage      : 1058.52 nW
#    LO Temperature  : 0 K
#    IF Freq         : 5 GHz
#    Harmonics : 3
# 
# Junction Properties:
#    IV data file    : /data/simulations/balance/mixer/31Jul03_unpump.IV
#    KK data file    : /data/simulations/balance/mixer/31Jul03_unpump.KK
#    Rn              : 7 Ohm
#    Capacitance     : 130 fF
# 
# Material Properties:
#    Dielectric constant         : 5.8
#    Dielectric loss             : 4 10e-4
#    Superconductor Tc           : 9.23 K
#    Superconductor Vgap         : 2.95 mV
#    Superconductor RhoN         : 5 uOhm cm
#    Superconductor thickness    : 0.4 um
#    Metal Resistivity           : 2.69 uOhm cm
#    Metal thickness             : 0.4 um
# 
# Tuner:
#    Input strip top conductor   : Superconductor
#    Input strip ground plane    : Superconductor
#    Input strip width           : 10 um
#    Input strip length          : 48.5 um
#    Input strip height          : 0.42 um
#    Input strip Z0 at LO freq   : 7.10 ?
#    Input strip Phase at LO freq: 114.62 °
#    Tuner strip top conductor   : Superconductor
#    Tuner strip ground plane    : Superconductor
#    Tuner strip width           : 7 um
#    Tuner strip length          : 10.5 um
#    Tuner strip height          : 0.2 um
#    Tuner strip Z0 at LO freq   : 5.74 ?
#    Tuner strip Phase at LO freq: 29.02 °
# 
# RF Choke:
#    Enabled : Yes
#    Top conductor   : Superconductor
#    Ground plane    : Superconductor
#    Width           : 2 um
#    Length          : 39 um
#    Height          : 0.42 um
#    Radius          : 30 um
#    Angle           : 180 deg
# 
# Scan variable : LO Frequency
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | Junction 1 Zemb | Junction 2 Zemb
497	916.22	0.755767	0.184963	0.0985099	0.0986152	12.7367	129.156	0.871891	0.143565 -0.186738	0.584936 0.033104
500	921.75	0.755696	0.185019	0.100649	0.100833	13.0471	129.394	0.876192	0.143056 -0.178526	0.594602 0.0374524
503	927.28	0.755626	0.185105	0.102886	0.103143	13.3683	129.61	0.88035	0.142614 -0.170221	0.604461 0.0415257
506	932.81	0.755556	0.185214	0.105122	0.105445	13.6891	129.821	0.884351	0.142241 -0.16182	0.614507 0.0453127
509	938.341	0.755487	0.185344	0.107335	0.107719	14.0077	130.039	0.888185	0.141942 -0.153317	0.624728 0.0488024
512	943.871	0.755418	0.185492	0.109263	0.109695	14.2903	130.273	0.891841	0.141721 -0.144708	0.635113 0.0519842
515	949.401	0.75535	0.185651	0.110477	0.110931	14.4807	130.538	0.895304	0.141584 -0.135989	0.645652 0.0548478
518	954.932	0.755281	0.185813	0.110815	0.111267	14.5581	130.839	0.898558	0.141534 -0.127156	0.656331 0.0573837
521	960.462	0.755214	0.18597	0.110413	0.110848	14.5371	131.145	0.901586	0.141578 -0.118205	0.667136 0.0595831
524	965.992	0.755146	0.186121	0.109733	0.110147	14.4722	131.39	0.904372	0.141721 -0.109132	0.678051 0.061438
527	971.522	0.755079	0.186263	0.109513	0.109918	14.4587	131.541	0.9069	0.141969 -0.0999328	0.689062 0.0629414
530	977.053	0.755013	0.186402	0.110304	0.110723	14.5669	131.561	0.909158	0.142328 -0.0906041	0.700151 0.0640877
533	982.583	0.754946	0.18655	0.112637	0.113097	14.8611	131.401	0.911136	0.142804 -0.0811422	0.711299 0.0648722
536	988.113	0.754881	0.186711	0.116702	0.117232	15.3641	131.057	0.912823	0.143405 -0.0715438	0.722489 0.0652921
539	993.644	0.754815	0.186896	0.122484	0.123124	16.0769	130.575	0.914206	0.144136 -0.0618056	0.733701 0.0653457
542	999.174	0.75475	0.187117	0.129756	0.130551	16.967	129.964	0.915285	0.145006 -0.0519246	0.744915 0.0650334
545	1004.7	0.754685	0.187375	0.137311	0.138263	17.8694	129.242	0.916056	0.146022 -0.0418978	0.756111 0.064357
548	1010.23	0.754621	0.187659	0.143742	0.144809	18.6044	128.475	0.916504	0.14719 -0.0317225	0.767269 0.0633206
551	1015.76	0.754557	0.187956	0.149087	0.150234	19.1871	127.715	0.916611	0.148519 -0.0213961	0.778369 0.0619299
554	1021.29	0.754493	0.188262	0.153878	0.15509	19.6917	126.97	0.916362	0.150018 -0.0109162	0.78939 0.0601929
557	1026.83	0.754429	0.188574	0.158575	0.159855	20.1783	126.228	0.915749	0.151692 -0.000280386	0.800314 0.0581194
560	1032.36	0.754366	0.188897	0.163672	0.16504	20.7076	125.47	0.914768	0.153553 0.0105135	0.81112 0.0557214
563	1037.89	0.754304	0.189233	0.169046	0.170512	21.2588	124.677	0.913417	0.155606 0.0214677	0.821792 0.053013
566	1043.42	0.754241	0.189581	0.174226	0.175767	21.7691	123.852	0.911689	0.157862 0.0325841	0.832313 0.0500102
569	1048.95	0.754179	0.189931	0.179222	0.180812	22.2421	123.012	0.90957	0.160329 0.0438648	0.842668 0.0467308
572	1054.48	0.754118	0.190283	0.185129	0.186783	22.8172	122.159	0.907052	0.163015 0.0553117	0.852843 0.0431945
575	1060.01	0.754056	0.190641	0.192421	0.194172	23.5499	121.283	0.904135	0.165931 0.0669268	0.862827 0.0394227
578	1065.54	0.753995	0.191009	0.19958	0.201415	24.2517	120.407	0.900816	0.169084 0.0787123	0.872609 0.0354381
581	1071.07	0.753934	0.19138	0.205784	0.207658	24.8272	119.558	0.897086	0.172486 0.0906702	0.882184 0.031265
584	1076.6	0.753874	0.19175	0.213713	0.215722	25.6025	118.683	0.892943	0.176145 0.102803	0.891546 0.0269284
587	1082.13	0.753814	0.192151	0.21727	0.219401	25.8391	117.771	0.888418	0.180073 0.115113	0.900693 0.0224545
590	1087.66	0.753754	0.192542	0.215357	0.217246	25.413	116.978	0.883456	0.184278 0.127602	0.909626 0.0178698
593	1093.19	0.753694	0.192891	0.20127	0.202803	23.5909	116.324	0.878041	0.188772 0.140274	0.918348 0.0132012
596	1098.72	0.753635	0.193159	0.177336	0.178056	20.6778	116.131	0.872095	0.193567 0.153132	0.926867 0.00847589
599	1104.25	0.753576	0.193212	0.123777	0.122839	14.4472	117.611	0.865479	0.198673 0.166179	0.935191 0.00372053
602	1109.78	0.753518	0.19254	0.0734334	0.0713955	8.70022	121.859	0.85784	0.204105 0.17942	0.943333 -0.00103858
605	1115.31	0.753459	0.190996	0.0593458	0.0571863	7.29968	127.647	0.849387	0.209874 0.192857	0.951309 -0.00577592
608	1120.84	0.753401	0.189755	0.0816561	0.0799876	10.5314	131.663	0.841426	0.215995 0.206497	0.959136 -0.010467
611	1126.37	0.753343	0.189338	0.130998	0.130768	17.3658	132.798	0.83396	0.222483 0.220344	0.966838 -0.0150886
614	1131.9	0.753286	0.189579	0.190201	0.191873	25.4071	132.416	0.826647	0.229353 0.234403	0.974437 -0.0196192
617	1137.43	0.753229	0.190041	0.221872	0.224852	29.517	131.273	0.819183	0.236624 0.248681	0.981961 -0.0240387
620	1142.96	0.753172	0.190613	0.243148	0.246814	32.0446	129.833	0.81144	0.244312 0.263184	0.989439 -0.0283293
623	1148.49	0.753115	0.191235	0.264424	0.268745	34.4811	128.304	0.803418	0.25244 0.277919	0.996905 -0.0324753
626	1154.02	0.753059	0.19192	0.284319	0.289437	36.6542	126.64	0.795167	0.261028 0.292894	1.00439 -0.0364634
629	1159.55	0.753003	0.192671	0.306909	0.312817	39.067	124.888	0.786668	0.2701 0.308116	1.01194 -0.0402827
632	1165.08	0.752947	0.193475	0.326443	0.333074	41.0072	123.117	0.777927	0.279682 0.323594	1.01958 -0.0439252
635	1170.61	0.752891	0.194322	0.348891	0.356354	43.2347	121.325	0.768951	0.289803 0.339338	1.02737 -0.0473858
638	1176.14	0.752836	0.19523	0.370206	0.378531	45.2452	119.528	0.759763	0.300493 0.355355	1.03533 -0.0506624
641	1181.67	0.752781	0.196179	0.389208	0.398275	46.8967	117.75	0.750359	0.311787 0.371657	1.04353 -0.0537562
644	1187.2	0.752726	0.197171	0.408674	0.418559	48.5497	115.993	0.740758	0.323723 0.388252	1.05201 -0.056672
647	1192.73	0.752671	0.19821	0.42906	0.439853	50.2543	114.252	0.730974	0.336341 0.40515	1.06082 -0.0594181
650	1198.26	0.752617	0.1993	0.451282	0.46313	52.1126	112.522	0.721018	0.349687 0.422362	1.07 -0.0620066
653	1203.79	0.752563	0.20045	0.476219	0.489312	54.2138	110.796	0.710903	0.363812 0.439898	1.07963 -0.0644541
656	1209.32	0.752509	0.201667	0.503265	0.517776	56.4745	109.071	0.700639	0.378771 0.457766	1.08974 -0.0667814
659	1214.85	0.752456	0.202955	0.532051	0.548135	58.8423	107.35	0.690234	0.394626 0.475976	1.10042 -0.0690145
662	1220.38	0.752402	0.204318	0.562369	0.580161	61.2864	105.637	0.6797	0.411444 0.494537	1.1117 -0.0711845
665	1225.92	0.752349	0.205755	0.593561	0.613165	63.7309	103.938	0.669049	0.429302 0.513454	1.12367 -0.0733286
668	1231.45	0.752297	0.207268	0.626403	0.647959	66.2573	102.255	0.658293	0.448284 0.532734	1.13638 -0.0754908
671	1236.98	0.752244	0.208858	0.661282	0.684979	68.9014	100.589	0.647446	0.468483 0.55238	1.14992 -0.0777221
674	1242.51	0.752192	0.210529	0.698627	0.72471	71.6992	98.935	0.63652	0.490005 0.572392	1.16435 -0.0800825
677	1248.04	0.752139	0.212289	0.739704	0.768504	74.7669	97.2889	0.625526	0.512968 0.592768	1.17975 -0.0826414
680	1253.57	0.752088	0.214143	0.784354	0.816207	78.0697	95.6493	0.614474	0.537504 0.613499	1.19621 -0.0854795
683	1259.1	0.752036	0.216097	0.830373	0.865504	81.375	94.0204	0.603378	0.563763 0.634573	1.21382 -0.0886907
686	1264.63	0.751984	0.218152	0.876582	0.915126	84.5662	92.4094	0.592249	0.591915 0.65597	1.23266 -0.0923845
689	1270.16	0.751933	0.220308	0.920502	0.962447	87.4136	90.8243	0.581107	0.622153 0.67766	1.25284 -0.0966889
692	1275.69	0.751882	0.222563	0.960115	1.00534	89.7482	89.2715	0.56997	0.654703 0.699602	1.27446 -0.101755
695	1281.22	0.751831	0.224918	0.998704	1.04728	91.9007	87.7517	0.558861	0.689825 0.721742	1.29765 -0.10776
698	1286.75	0.751781	0.227375	1.03631	1.08839	93.885	86.2606	0.5478	0.727831 0.74401	1.32254 -0.114921
701	1292.28	0.751731	0.229941	1.07354	1.12942	95.7646	84.791	0.536811	0.769104 0.766314	1.34928 -0.1235
704	1297.81	0.75168	0.232632	1.11305	1.17337	97.7753	83.3285	0.525909	0.814134 0.788541	1.37807 -0.133831
707	1303.34	0.75163	0.235468	1.14908	1.215	99.4094	81.8187	0.515101	0.863617 0.810561	1.4092 -0.146366
710	1308.87	0.751581	0.238497	1.17175	1.23235	99.8797	81.0484	0.504347	0.918771 0.832272	1.44326 -0.161827
713	1314.4	0.751531	0.241548	1.19664	1.24661	100.465	80.5906	0.493395	0.984675 0.85173	1.48186 -0.184043
716	1319.93	0.751482	0.243035	1.21507	1.25048	100.121	80.0662	0.484187	1.05393 0.859519	1.5158 -0.213908
719	1325.46	0.751433	0.244178	1.2185	1.24139	98.9065	79.6739	0.476197	1.12427 0.862393	1.54762 -0.246467
722	1330.99	0.751384	0.245056	1.19707	1.21354	96.3809	79.4212	0.469243	1.19669 0.860259	1.57781 -0.282256
725	1336.52	0.751335	0.245679	1.16253	1.17303	93.0142	79.2936	0.463287	1.27125 0.852685	1.60622 -0.321457
728	1342.05	0.751287	0.246049	1.11991	1.12477	89.1819	79.2888	0.458318	1.34773 0.83915	1.63249 -0.364126
731	1347.58	0.751239	0.24616	1.07288	1.07245	85.1576	79.4046	0.454328	1.42568 0.819112	1.65617 -0.410225
734	1353.11	0.751191	0.246007	1.02095	1.0156	80.8831	79.6411	0.451304	1.50453 0.792049	1.67679 -0.459618
737	1358.64	0.751143	0.245584	0.9651	0.955239	76.4184	79.9993	0.449224	1.58351 0.757494	1.69384 -0.51207
