# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.85
# LO Freq    : 1.7
# LO Voltage : 2.6
# IF Freq    : 0.01
# 
# Harmonics : 5
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic | LO 4th Harmonic
0.62	2.41833e-13	0.286601	0.160923	0.166668	0.163846	5.63541	209.919	0.946792	0.0334158	0.00718664	0.00085077	0.000127056
0.64	1.66753e-12	0.309424	0.169279	0.154679	0.150249	4.30547	190.72	0.946455	0.037499	0.0081017	0.00101687	0.000155693
0.66	1.08377e-11	0.333728	0.184051	0.127526	0.12025	2.37723	164.399	0.943457	0.0442646	0.00958615	0.00130621	0.000209004
0.68	6.66236e-11	0.359654	0.214615	0.0993293	0.0892086	1.00322	126.062	0.931733	0.0553202	0.0119606	0.001836	0.000314592
0.7	3.88637e-10	0.387374	0.268986	0.0928912	0.0814197	0.551347	83.1698	0.903448	0.069911	0.0151188	0.00268238	0.000497987
0.72	2.15755e-09	0.417093	0.329969	0.123404	0.112214	0.672494	53.4061	0.865081	0.0820664	0.0176279	0.00353256	0.000692654
0.74	1.14301e-08	0.449064	0.369024	0.20465	0.195545	1.52066	39.7685	0.836369	0.0875093	0.0182917	0.00393977	0.000784482
0.76	5.79287e-08	0.483602	0.386195	0.315976	0.3099	3.3435	34.8143	0.821925	0.0885315	0.0177934	0.00398015	0.000787519
0.78	2.81505e-07	0.521105	0.393254	0.398093	0.394121	5.14041	33.0932	0.81582	0.0881149	0.0170329	0.00389349	0.000761492
0.8	1.31446e-06	0.562092	0.396754	0.438359	0.435281	6.13585	32.3844	0.813671	0.0874681	0.0163442	0.00378828	0.000732966
0.82	5.90917e-06	0.607262	0.39901	0.457236	0.454463	6.60379	31.974	0.813655	0.0868932	0.0157902	0.00369276	0.000708288
0.84	2.56219e-05	0.65759	0.400727	0.468476	0.465803	6.86835	31.6554	0.815146	0.0864172	0.015363	0.00361022	0.000687765
0.86	0.000107327	0.714516	0.402119	0.476496	0.473862	7.04527	31.3757	0.818017	0.086005	0.0150464	0.00353852	0.000670536
0.88	0.00043492	0.7803	0.403318	0.479081	0.476493	7.06979	31.1382	0.822419	0.0856055	0.0148289	0.00347476	0.000655636
0.9	0.00170603	0.858722	0.404714	0.462411	0.459966	6.56064	31.0095	0.828795	0.085139	0.0147038	0.00341529	0.000641952
0.92	0.00646761	0.956404	0.407859	0.392072	0.390053	4.75334	31.2429	0.838103	0.0844233	0.0146635	0.00335291	0.000627493
0.94	0.0234867	1.08413	0.418425	0.251612	0.25037	2.05183	32.7324	0.852276	0.0829479	0.0146774	0.00326749	0.00060715
0.96	0.0792345	1.25328	0.454334	0.118197	0.117662	0.534103	38.5793	0.874424	0.0793545	0.0146286	0.00310459	0.000568276
0.98	0.229175	1.44457	0.555317	0.0510817	0.0508945	0.154786	59.7571	0.904296	0.0712289	0.0142434	0.00276858	0.000493136
1	0.500187	1.55787	0.745082	0.0281292	0.0280742	0.107371	136.229	0.925739	0.0583605	0.0133635	0.00226477	0.000394235
1.02	0.777742	1.50654	0.944537	0.0240562	0.0240803	0.219746	378.963	0.920954	0.0466247	0.0123131	0.00183116	0.000320915
1.04	0.946959	1.371	1.06812	0.0298535	0.0299939	0.78089	868.01	0.90397	0.0402745	0.0114331	0.00160332	0.000283053
1.06	1.02769	1.24645	1.12855	0.0411902	0.0415069	2.41964	1404.46	0.890675	0.0377338	0.0107981	0.00150683	0.000263727
1.08	1.06905	1.15491	1.16081	0.0508036	0.051287	4.73981	1801.97	0.883117	0.0367502	0.0103477	0.00146053	0.000251852
1.1	1.09627	1.08887	1.18292	0.0549071	0.055492	6.43275	2088.99	0.879278	0.0362861	0.0100077	0.00142999	0.000242993
1.12	1.11871	1.03952	1.20158	0.0552293	0.0558659	7.28727	2334.91	0.877584	0.0359861	0.00973261	0.00140428	0.000235308
1.14	1.13955	1.00099	1.21907	0.0539631	0.0546286	7.69976	2580.11	0.877146	0.0357388	0.00949723	0.00138011	0.00022828
1.16	1.15984	0.969778	1.23616	0.0521219	0.0528073	7.93064	2843.94	0.877487	0.0355111	0.00928856	0.00135665	0.000221684
1.18	1.17994	0.943787	1.25312	0.0500898	0.0507917	8.09359	3137.29	0.878337	0.0352936	0.00909934	0.00133374	0.000215426
1.2	1.19998	0.921668	1.27004	0.0479909	0.0487079	8.22874	3468.44	0.879537	0.0350834	0.00892515	0.00131134	0.000209454
1.22	1.21999	0.902536	1.28696	0.0459034	0.0466354	8.36217	3844.93	0.880986	0.0348803	0.00876325	0.00128949	0.000203741
1.24	1.24	0.88577	1.3039	0.0437915	0.0445375	8.48172	4275.95	0.882616	0.0346836	0.00861165	0.00126816	0.000198262
1.26	1.26	0.870924	1.32085	0.0417098	0.04247	8.60721	4771.97	0.884382	0.0344935	0.00846902	0.00124739	0.000193002
1.28	1.28	0.85767	1.33783	0.0396337	0.0404078	8.72912	5346.15	0.886252	0.0343096	0.00833432	0.00122715	0.000187944
1.3	1.3	0.845748	1.35482	0.0375718	0.0383595	8.85093	6015.09	0.8882	0.0341317	0.00820672	0.00120743	0.000183076
1.32	1.32	0.834959	1.37185	0.0355245	0.0363257	8.97275	6799.82	0.890209	0.0339595	0.00808559	0.00118822	0.000178385
1.34	1.34	0.825141	1.38889	0.0334921	0.0343066	9.09467	7727.37	0.892264	0.0337928	0.00797038	0.00116949	0.00017386
1.36	1.36	0.816165	1.40596	0.0314747	0.0323024	9.21675	8833.02	0.894355	0.0336313	0.00786065	0.00115124	0.000169492
1.38	1.38	0.807927	1.42306	0.0294725	0.0303132	9.33904	10163.4	0.896474	0.0334749	0.00775604	0.00113344	0.000165271
1.4	1.4	0.800333	1.44018	0.0274856	0.028339	9.46157	11781.3	0.898613	0.0333232	0.0076562	0.00111607	0.000161188
1.42	1.42	0.793313	1.45733	0.0255139	0.0263799	9.58435	13772.6	0.900767	0.0331761	0.00756086	0.00109913	0.000157236
1.44	1.44	0.786801	1.47451	0.0235574	0.024436	9.7074	16257.1	0.902931	0.0330334	0.00746976	0.00108259	0.000153407
1.46	1.46	0.780746	1.4917	0.0216162	0.022507	9.83074	19406.6	0.905101	0.0328951	0.00738269	0.00106645	0.000149695
1.48	1.48	0.775099	1.50893	0.0196902	0.0205931	9.95437	23473.1	0.907275	0.0327609	0.00729945	0.00105068	0.000146094
1.5	1.5	0.769822	1.52618	0.0177793	0.0186941	10.0783	28838.7	0.909449	0.0326307	0.00721987	0.00103528	0.000142597
1.52	1.52	0.764878	1.54345	0.0158835	0.0168101	10.2025	36105	0.911622	0.0325045	0.00714378	0.00102023	0.000139479
1.54	1.54	0.760239	1.56075	0.0140026	0.0149409	10.327	46262.1	0.913791	0.0323823	0.00707106	0.00100553	0.000136164
1.56	1.56	0.755876	1.57807	0.0121367	0.0130864	10.4519	61031.6	0.915956	0.0322639	0.00700156	0.000991158	0.000132938
1.58	1.58	0.751766	1.59542	0.0102857	0.0112466	10.577	83621.9	0.918114	0.0321493	0.00693517	0.000977112	0.000129797
1.6	1.6	0.747889	1.61279	0.00844938	0.00942141	10.7024	120573	0.920265	0.0320387	0.00687179	0.000963381	0.000126736
1.62	1.62	0.744224	1.63018	0.00662783	0.00761077	10.8281	186937	0.922408	0.0319318	0.00681132	0.000949957	0.000123751
1.64	1.64	0.740757	1.6476	0.004821	0.00581463	10.9541	323991	0.924542	0.0318289	0.00675367	0.000936835	0.000120839
1.66	1.66	0.737471	1.66505	0.00302908	0.00403301	11.0804	681232	0.926666	0.0317298	0.00669877	0.000924007	0.000117996
1.68	1.68	0.734353	1.68251	0.00125394	0.00226636	11.207	2.18188e+06	0.928779	0.0316348	0.00664655	0.000911468	0.000115219
1.7	1.7	0.731392	1.7	0.000529011	0.000522061	11.3338	4.15846e+07	0.930882	0.0315438	0.00659695	0.000899214	0.000112503
1.72	1.72	0.728575	1.71751	0.00226877	0.00123508	11.4609	7.51329e+06	0.932973	0.0314569	0.00654992	0.00088724	0.000109847
1.74	1.74	0.725892	1.73505	0.00400335	0.00295791	11.5883	1.32449e+06	0.935053	0.0313744	0.00650541	0.000875545	0.000107247
1.76	1.76	0.723336	1.7526	0.00572476	0.00466914	11.716	537411	0.937121	0.0312962	0.0064634	0.000864125	0.000104701
1.78	1.78	0.720897	1.77018	0.00743256	0.00636706	11.8439	292158	0.939177	0.0312225	0.00642384	0.00085298	0.000102206
1.8	1.8	0.718568	1.78778	0.0091267	0.00805152	11.9721	184678	0.94122	0.0311535	0.00638674	0.00084211	9.97594e-05
1.82	1.82	0.716342	1.80541	0.0108072	0.00972253	12.1006	128011	0.943251	0.0310894	0.00635206	0.000831517	9.73592e-05
1.84	1.84	0.714212	1.82305	0.0124743	0.0113802	12.2293	94428.8	0.945269	0.0310305	0.00631983	0.000821203	9.50033e-05
1.86	1.86	0.712173	1.84071	0.0141278	0.0130245	12.3582	72850.9	0.947275	0.0309768	0.00629005	0.000811172	9.26897e-05
1.88	1.88	0.710219	1.8584	0.0157681	0.0146556	12.4874	58138.5	0.949268	0.0309287	0.00626274	0.000801432	9.04169e-05
1.9	1.9	0.708346	1.87611	0.0173951	0.0162736	12.6168	47641	0.951249	0.0308866	0.00623795	0.00079199	8.81832e-05
1.92	1.92	0.706548	1.89384	0.0190089	0.0178787	12.7465	39876.9	0.953217	0.0308507	0.00621573	0.000782857	8.59873e-05
1.94	1.94	0.704822	1.91159	0.0206097	0.0194707	12.8764	33964.8	0.955172	0.0308214	0.00619615	0.000774049	8.38284e-05
1.96	1.96	0.703163	1.92935	0.0221975	0.02105	13.0065	29353.2	0.957115	0.0307991	0.00617931	0.000765582	8.17054e-05
1.98	1.98	0.701568	1.94714	0.0237725	0.0226165	13.1368	25682.4	0.959046	0.0307844	0.00616533	0.00075748	7.96184e-05
2	2	0.700033	1.96495	0.0253348	0.0241704	13.2673	22709.8	0.960964	0.0307778	0.00615436	0.00074977	7.75673e-05
