# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.85
# LO Freq    : 1.7
# LO Voltage : 2.6
# IF Freq    : 0.01
# 
# Harmonics : 2
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic 
0	0	0	6.611e-18	1.29819e-17	5.4666e-18	6.6298	2.21853e+35	0.957767	4.92835e-18
0.02	9.38138e-96	0.000254772	0.00510673	0.00569953	0.00563536	6.62964	208759	0.957748	0.000860665
0.04	6.39877e-82	0.00101965	0.0102138	0.0113989	0.0112706	6.62915	52187.2	0.957692	0.00172166
0.06	7.89093e-73	0.00229572	0.0153217	0.0170981	0.0169056	6.62834	23192.4	0.9576	0.00258333
0.08	4.85907e-66	0.00408519	0.0204306	0.0227968	0.0225401	6.6272	13044.2	0.95747	0.00344602
0.1	1.30544e-60	0.00639083	0.025541	0.0284949	0.0281741	6.62574	8347.06	0.957304	0.00431008
0.12	4.41859e-56	0.00921655	0.0306532	0.0341924	0.0338075	6.62396	5795.51	0.957102	0.0051759
0.14	3.41052e-52	0.0125669	0.0357676	0.0398891	0.0394401	6.62186	4257	0.956863	0.0060439
0.16	8.65367e-49	0.0164476	0.0408844	0.0455849	0.0450718	6.61943	3258.45	0.95659	0.00691451
0.18	9.20354e-46	0.0208651	0.0460041	0.0512797	0.0507025	6.6167	2573.85	0.956281	0.00778821
0.2	4.86705e-43	0.0258272	0.0511269	0.0569733	0.0563321	6.61364	2084.15	0.955939	0.00866554
0.22	1.45037e-40	0.0313424	0.0562532	0.0626658	0.0619605	6.61028	1721.83	0.955563	0.00954712
0.24	2.67705e-38	0.0374207	0.0613831	0.0683569	0.0675877	6.60661	1446.25	0.955155	0.0104336
0.26	3.29301e-36	0.0440731	0.066517	0.0740467	0.0732136	6.60264	1231.78	0.954716	0.0113258
0.28	2.86017e-34	0.0513121	0.0716551	0.0797351	0.0788382	6.59838	1061.61	0.954247	0.0122247
0.3	1.8374e-32	0.0591517	0.0767975	0.0854221	0.0844616	6.59384	924.315	0.95375	0.0131313
0.32	9.06659e-31	0.0676072	0.0819444	0.0911078	0.0900837	6.58904	811.949	0.953228	0.0140468
0.34	3.54531e-29	0.076696	0.087096	0.0967922	0.0957048	6.58398	718.821	0.952681	0.0149729
0.36	1.12752e-27	0.0864372	0.0922521	0.102476	0.101325	6.5787	640.776	0.952113	0.0159114
0.38	2.98106e-26	0.0968522	0.0974128	0.108158	0.106945	6.57323	574.724	0.951528	0.0168646
0.4	6.67541e-25	0.107965	0.102578	0.113841	0.112565	6.56761	518.326	0.950929	0.0178354
0.42	1.2864e-23	0.119801	0.107747	0.119523	0.118185	6.56189	469.79	0.950321	0.0188275
0.44	2.16295e-22	0.13239	0.11292	0.125207	0.123807	6.55616	427.717	0.949712	0.0198455
0.46	3.21137e-21	0.145765	0.118095	0.130887	0.129425	6.54976	391.008	0.949109	0.0208957
0.48	4.25452e-20	0.159963	0.123273	0.136586	0.135066	6.5452	358.78	0.948523	0.0219869
0.5	5.07604e-19	0.175024	0.128452	0.142263	0.140683	6.53801	330.342	0.947969	0.0231303
0.52	5.49855e-18	0.190995	0.133632	0.147956	0.146317	6.53173	305.097	0.947467	0.0243438
0.54	5.44701e-17	0.207929	0.138816	0.153608	0.151907	6.52059	282.575	0.947043	0.0256535
0.56	4.96655e-16	0.225883	0.144016	0.159124	0.157347	6.49501	262.339	0.946734	0.0271038
0.58	4.19224e-15	0.244926	0.14928	0.164168	0.16227	6.4235	243.948	0.946583	0.0287736
0.6	3.29298e-14	0.265136	0.15476	0.167705	0.165547	6.21598	226.814	0.946616	0.030816
0.62	2.41833e-13	0.286601	0.160936	0.166689	0.163865	5.63486	209.85	0.946746	0.0335548
0.64	1.66753e-12	0.309424	0.169296	0.154699	0.150266	4.30473	190.644	0.946399	0.0376758
0.66	1.08377e-11	0.333728	0.184075	0.127546	0.120268	2.37674	164.317	0.943381	0.0445056
0.68	6.66236e-11	0.359654	0.214648	0.0993555	0.0892332	1.00324	125.994	0.931622	0.0556743
0.7	3.88637e-10	0.387374	0.269019	0.0929333	0.0814616	0.551796	83.152	0.903289	0.0704355
0.72	2.15755e-09	0.417093	0.329959	0.123482	0.112296	0.673824	53.4344	0.864899	0.0827404
0.74	1.14301e-08	0.449064	0.368946	0.204761	0.195664	1.52417	39.812	0.836212	0.08823
0.76	5.79287e-08	0.483602	0.38607	0.315981	0.309917	3.34817	34.8592	0.821805	0.0892339
0.78	2.81505e-07	0.521105	0.393107	0.397865	0.393903	5.14143	33.1363	0.81573	0.088786
0.8	1.31446e-06	0.562092	0.396597	0.437935	0.434865	6.13178	32.4248	0.813602	0.0881126
0.82	5.90917e-06	0.607262	0.39885	0.45669	0.453923	6.59583	32.0115	0.813599	0.0875181
0.84	2.56219e-05	0.65759	0.400569	0.467853	0.465185	6.85755	31.6897	0.815098	0.0870287
0.86	0.000107327	0.714516	0.401965	0.475819	0.473189	7.03225	31.4068	0.817973	0.0866079
0.88	0.00043492	0.7803	0.403171	0.478367	0.475782	7.05511	31.1665	0.822373	0.0862033
0.9	0.00170603	0.858722	0.404578	0.461697	0.459254	6.54579	31.0353	0.828745	0.085734
0.92	0.00646761	0.956404	0.407736	0.391467	0.389449	4.74236	31.2676	0.838042	0.0850154
0.94	0.0234867	1.08413	0.418322	0.251262	0.25002	2.04778	32.7592	0.852199	0.08353
0.96	0.0792345	1.25328	0.454261	0.118074	0.117538	0.533493	38.6164	0.874325	0.0799017
0.98	0.229175	1.44457	0.555278	0.0510501	0.0508625	0.154756	59.8208	0.904178	0.0716884
1	0.500187	1.55787	0.745063	0.028119	0.0280638	0.107398	136.366	0.925619	0.058691
1.02	0.777742	1.50654	0.944519	0.0240464	0.0240702	0.219818	379.405	0.920844	0.0468479
1.04	0.946959	1.371	1.0681	0.0298352	0.0299752	0.781138	869.367	0.903872	0.0404351
1.06	1.02769	1.24645	1.12853	0.0411578	0.0414741	2.42029	1407.06	0.890587	0.0378632
1.08	1.06905	1.15491	1.16079	0.0507596	0.0512424	4.74082	1805.49	0.883035	0.0368636
1.1	1.09627	1.08887	1.1829	0.0548586	0.055443	6.43383	2093.03	0.879201	0.0363898
1.12	1.11871	1.03952	1.20156	0.0551816	0.0558177	7.28827	2339.27	0.87751	0.0360827
1.14	1.13955	1.00099	1.21905	0.0539184	0.0545834	7.70067	2584.68	0.877075	0.0358294
1.16	1.15984	0.969778	1.23614	0.052081	0.052766	7.93145	2848.69	0.877418	0.0355966
1.18	1.17994	0.943787	1.2531	0.050053	0.0507545	8.09432	3142.19	0.87827	0.0353742
1.2	1.19998	0.921668	1.27003	0.047958	0.0486746	8.2294	3473.46	0.879471	0.0351596
1.22	1.21999	0.902536	1.28695	0.0458744	0.0466059	8.36277	3850.07	0.880921	0.0349522
1.24	1.24	0.88577	1.30389	0.043766	0.0445116	8.48226	4281.2	0.882552	0.0347514
1.26	1.26	0.870924	1.32084	0.0416877	0.0424475	8.60771	4777.32	0.88432	0.0345576
1.28	1.28	0.85767	1.33782	0.0396147	0.0403884	8.72957	5351.56	0.88619	0.0343701
1.3	1.3	0.845748	1.35482	0.0375556	0.038343	8.85134	6020.56	0.888139	0.0341887
1.32	1.32	0.834959	1.37184	0.0355109	0.0363118	8.97312	6805.31	0.890149	0.0340133
1.34	1.34	0.825141	1.38889	0.0334809	0.0342951	9.09501	7732.85	0.892205	0.0338434
1.36	1.36	0.816165	1.40596	0.0314657	0.032293	9.21706	8838.42	0.894297	0.0336789
1.38	1.38	0.807927	1.42306	0.0294654	0.0303058	9.33933	10168.7	0.896417	0.0335196
1.4	1.4	0.800333	1.44018	0.0274802	0.0283333	9.46183	11786.3	0.898556	0.0333651
1.42	1.42	0.793313	1.45733	0.02551	0.0263758	9.58459	13777.2	0.900711	0.0332153
1.44	1.44	0.786801	1.4745	0.0235548	0.0244331	9.70762	16261.3	0.902875	0.03307
1.46	1.46	0.780746	1.4917	0.0216147	0.0225053	9.83095	19409.9	0.905046	0.0329291
1.48	1.48	0.775099	1.50893	0.0196896	0.0205924	9.95456	23475.2	0.907221	0.0327925
1.5	1.5	0.769822	1.52618	0.0177795	0.0186942	10.0785	28839.1	0.909396	0.0326599
1.52	1.52	0.764878	1.54345	0.0158842	0.0168107	10.2027	36102.8	0.911569	0.0325315
1.54	1.54	0.760239	1.56075	0.0140038	0.014942	10.3272	46255.9	0.91374	0.0324069
1.56	1.56	0.755876	1.57807	0.0121382	0.0130878	10.452	61019.3	0.915905	0.0322864
1.58	1.58	0.751766	1.59542	0.0102873	0.0112482	10.5771	83599.6	0.918064	0.0321697
1.6	1.6	0.747889	1.61279	0.008451	0.00942302	10.7025	120533	0.920216	0.0320569
1.62	1.62	0.744224	1.63018	0.00662933	0.00761229	10.8283	186865	0.922359	0.031948
1.64	1.64	0.740757	1.6476	0.00482226	0.00581594	10.9543	323850	0.924494	0.031843
1.66	1.66	0.737471	1.66505	0.00303	0.00403401	11.0806	680908	0.926618	0.031742
1.68	1.68	0.734353	1.68251	0.00125438	0.00226692	11.2071	2.18083e+06	0.928733	0.0316449
1.7	1.7	0.731392	1.7	0.000528999	0.000522047	11.334	4.15875e+07	0.930836	0.031552
1.72	1.72	0.728575	1.71751	0.00226945	0.0012356	11.4611	7.50707e+06	0.932928	0.0314632
1.74	1.74	0.725892	1.73505	0.00400476	0.00295915	11.5885	1.32341e+06	0.935009	0.0313787
1.76	1.76	0.723336	1.7526	0.00572699	0.00467116	11.7162	536957	0.937077	0.0312986
1.78	1.78	0.720897	1.77018	0.00743566	0.00636994	11.8442	291901	0.939134	0.0312231
1.8	1.8	0.718568	1.78778	0.00913075	0.00805532	11.9724	184508	0.941178	0.0311523
1.82	1.82	0.716342	1.8054	0.0108123	0.00972731	12.1009	127888	0.943209	0.0310863
1.84	1.84	0.714212	1.82305	0.0124804	0.011386	12.2296	94334.4	0.945229	0.0310255
1.86	1.86	0.712173	1.84071	0.0141351	0.0130314	12.3585	72775.3	0.947235	0.03097
1.88	1.88	0.710219	1.8584	0.0157765	0.0146637	12.4878	58076	0.949229	0.03092
1.9	1.9	0.708346	1.8761	0.0174047	0.0162829	12.6172	47588.1	0.95121	0.030876
1.92	1.92	0.706548	1.89383	0.0190198	0.0178892	12.7469	39831.2	0.953178	0.0308383
1.94	1.94	0.704822	1.91158	0.0206219	0.0194825	12.8768	33924.7	0.955134	0.0308071
1.96	1.96	0.703163	1.92935	0.0222111	0.0210631	13.0069	29317.6	0.957078	0.030783
1.98	1.98	0.701568	1.94714	0.0237875	0.022631	13.1372	25650.5	0.959009	0.0307664
2	2	0.700033	1.96494	0.0253511	0.0241863	13.2678	22680.8	0.960928	0.0307579
