500.000000 0.035936 
505.000000 0.038085 
510.000000 0.040227 
515.000000 0.042614 
520.000000 0.045228 
525.000000 0.047984 
530.000000 0.050882 
535.000000 0.053981 
540.000000 0.057276 
545.000000 0.060819 
550.000000 0.064630 
555.000000 0.068724 
560.000000 0.073098 
565.000000 0.077764 
570.000000 0.082804 
575.000000 0.088246 
580.000000 0.094068 
585.000000 0.100276 
590.000000 0.106895 
595.000000 0.114046 
600.000000 0.121737 
605.000000 0.129944 
610.000000 0.138659 
615.000000 0.147870 
620.000000 0.157608 
625.000000 0.167965 
630.000000 0.179210 
635.000000 0.191118 
640.000000 0.203442 
645.000000 0.216177 
650.000000 0.229482 
655.000000 0.242618 
660.000000 0.254938 
665.000000 0.266304 
670.000000 0.276224 
675.000000 0.284389 
680.000000 0.291326 
685.000000 0.297856 
690.000000 0.303752 
695.000000 0.307526 
700.000000 0.310018 
705.000000 0.309170 
710.000000 0.304184 
715.000000 0.295803 
720.000000 0.287436 
725.000000 0.280640 
730.000000 0.276268 
735.000000 0.271852 
740.000000 0.266083 
745.000000 0.254865 
750.000000 0.242127 
755.000000 0.229690 
760.000000 0.218183 
765.000000 0.207660 
770.000000 0.197739 
775.000000 0.187953 
780.000000 0.178174 
785.000000 0.168878 
790.000000 0.160540 
795.000000 0.153094 
800.000000 0.146200 
805.000000 0.139324 
810.000000 0.132282 
815.000000 0.125495 
820.000000 0.119324 
825.000000 0.113672 
830.000000 0.108250 
835.000000 0.102862 
840.000000 0.097726 
845.000000 0.093085 
850.000000 0.088863 
855.000000 0.084925 
860.000000 0.081170 
865.000000 0.077507 
870.000000 0.074018 
875.000000 0.070727 
880.000000 0.067605 
885.000000 0.064639 
890.000000 0.061859 
895.000000 0.059250 
900.000000 0.056774 
