500.000000 0.038232 
505.000000 0.040461 
510.000000 0.042735 
515.000000 0.045328 
520.000000 0.048142 
525.000000 0.051100 
530.000000 0.054215 
535.000000 0.057550 
540.000000 0.061098 
545.000000 0.064912 
550.000000 0.069017 
555.000000 0.073436 
560.000000 0.078171 
565.000000 0.083233 
570.000000 0.088702 
575.000000 0.094606 
580.000000 0.100932 
585.000000 0.107701 
590.000000 0.114941 
595.000000 0.122776 
600.000000 0.131215 
605.000000 0.140234 
610.000000 0.149822 
615.000000 0.159964 
620.000000 0.170685 
625.000000 0.182079 
630.000000 0.194435 
635.000000 0.207515 
640.000000 0.221045 
645.000000 0.234973 
650.000000 0.249404 
655.000000 0.263485 
660.000000 0.276476 
665.000000 0.288175 
670.000000 0.297997 
675.000000 0.305563 
680.000000 0.311417 
685.000000 0.316424 
690.000000 0.320331 
695.000000 0.321543 
700.000000 0.320931 
705.000000 0.316453 
710.000000 0.307537 
715.000000 0.295228 
720.000000 0.283164 
725.000000 0.272987 
730.000000 0.265459 
735.000000 0.256666 
740.000000 0.247220 
745.000000 0.235317 
750.000000 0.222912 
755.000000 0.211111 
760.000000 0.200410 
765.000000 0.190785 
770.000000 0.181824 
775.000000 0.173035 
780.000000 0.164254 
785.000000 0.155917 
790.000000 0.148479 
795.000000 0.141879 
800.000000 0.135777 
805.000000 0.129654 
810.000000 0.123336 
815.000000 0.117226 
820.000000 0.111674 
825.000000 0.106581 
830.000000 0.101668 
835.000000 0.096749 
840.000000 0.092042 
845.000000 0.087792 
850.000000 0.083931 
855.000000 0.080329 
860.000000 0.076890 
865.000000 0.073520 
870.000000 0.070285 
875.000000 0.067213 
880.000000 0.064300 
885.000000 0.061544 
890.000000 0.058964 
895.000000 0.056531 
900.000000 0.054204 
