# Output from "simple" SuperMix based program
# Scanning FREQUENCY from 500.000000 to 900.000000 GHz in steps of 5.000000 GHz
#
# FREQUENCY 700.000000 GHz
# BIAS 0.500000 Vph
# LO_POWER 1.200000 NORM
#
# Data from mixer.conf
#
# TEMP 2.500000 K
# Z0 20.000000 Ohms
# IF_FREQ 5.000000 GHz
# IF_Z0 50.000000 Ohms
# HARMONICS 1
#
# IV_CURVE 31Jul03_unpump.IV
# KK_CURVE 31Jul03_unpump.KK
# RNA 20.000000 Ohm*um^2
# SCAP 65.000000 fF/um^2
# AREA 1.000000 um^2
# VGAP 2.820000 mV
#
# TUNER_TYPE TRIPLE_STUB
# TRIPLE_STUB_1_TYPE STRAIGHT
# TRIPLE_STUB_1_INPUT 5.000000 3.000000 3.000000
# TRIPLE_STUB_1_FAN 30.000000 180.000000
# TRIPLE_STUB_2_TYPE STRAIGHT
# TRIPLE_STUB_2_INPUT 5.000000 3.000000 3.000000
# TRIPLE_STUB_2_FAN 30.000000 180.000000
# TRIPLE_STUB_3_TYPE STRAIGHT
# TRIPLE_STUB_3_INPUT 39.000000 3.000000 3.000000
# TRIPLE_STUB_3_FAN 30.000000 180.000000
#
# TOP_DEFAULT NB
# TOP_THICKNESS 4000.000000
# GROUND_DEFAULT NB
# GROUND_THICKNESS 4000.000000
# INSUL_DEFAULT SIO
# INSUL_THICKNESS 4250.000000
# COVER_DEFAULT AIR
# COVER_THICKNESS 100000.000000
#
# NB_PROPERTIES 3.050000 9.400000 5.000000
# NBTIN_PROPERTIES 5.000000 15.750000 30.000000
# SIO_PROPERTIES 5.800000 0.000000
# AIR_PROPERTIES 1.000000 0.000000
#
# End of configuration file data
# 
# building the mixer...
# building tuner...
# tuner complete
# building IV curves...
# IV curves complete
# built mixer
# Results:
#
# FREQUENCY (GHz)| LSB Gain | USB Gain | IF Output 0K (K)| IF Output 77K (K)| IF Output 297K (K)| DC Current (uA)| Embedding Impedance
590.000000      0.106895      0.114941      3.872669      5.442123      10.846678      10.209694      0.051544 0.220989i      0.011513 0.106623i      0.048083 0.213829i      0.055270 0.228389i
595.000000      0.114046      0.122776      4.077999      5.863784      12.023180      10.763220      0.056315 0.230411i      0.011915 0.108450i      0.052487 0.222890i      0.060445 0.238189i
600.000000      0.121737      0.131215      4.300472      6.334514      13.361457      11.364329      0.061638 0.240375i      0.012327 0.110286i      0.057390 0.232467i      0.066230 0.248559i
605.000000      0.129944      0.140234      4.537394      6.854162      14.870707      12.017324      0.067595 0.250923i      0.012748 0.112130i      0.062866 0.242598i      0.072717 0.259543i
610.000000      0.138659      0.149822      4.787290      7.424346      16.563837      12.726847      0.074283 0.262100i      0.013179 0.113985i      0.069001 0.253329i      0.080018 0.271186i
615.000000      0.147870      0.159964      5.048802      8.046709      18.453553      13.497624      0.081819 0.273953i      0.013619 0.115849i      0.075899 0.264704i      0.088262 0.283535i
620.000000      0.157608      0.170685      5.323949      8.728068      20.564044      14.334250      0.090341 0.286527i      0.014070 0.117725i      0.083680 0.276770i      0.097607 0.296636i
625.000000      0.167965      0.182079      5.619440      9.483295      22.939375      15.240842      0.100014 0.299871i      0.014531 0.119612i      0.092492 0.289575i      0.108242 0.310533i
630.000000      0.179210      0.194435      5.953607      10.348909      25.680418      16.220938      0.111038 0.314024i      0.015004 0.121512i      0.102508 0.303165i      0.120394 0.325261i
635.000000      0.191118      0.207515      6.311513      11.306207      28.756541      17.278655      0.123654 0.329024i      0.015487 0.123425i      0.113940 0.317581i      0.134337 0.340845i
640.000000      0.203442      0.221045      6.677154      12.331495      32.118295      18.418387      0.138153 0.344888i      0.015982 0.125352i      0.127042 0.332855i      0.150405 0.357289i
645.000000      0.216177      0.234973      7.051430      13.427910      35.777696      19.643093      0.154887 0.361614i      0.016490 0.127294i      0.142124 0.349002i      0.169000 0.374562i
650.000000      0.229482      0.249404      7.447638      14.620265      39.801040      20.950556      0.174283 0.379159i      0.017010 0.129251i      0.159558 0.366011i      0.190611 0.392580i
655.000000      0.242618      0.263485      7.823510      15.821064      43.943067      22.334006      0.196861 0.397420i      0.017543 0.131226i      0.179800 0.383823i      0.215826 0.411177i
660.000000      0.254938      0.276476      8.144762      16.947079      47.948678      23.782854      0.223243 0.416198i      0.018089 0.133218i      0.203397 0.402314i      0.245350 0.430060i
665.000000      0.266304      0.288175      8.410602      17.976875      51.723270      25.282642      0.254175 0.435157i      0.018650 0.135229i      0.231011 0.421253i      0.280013 0.448751i
670.000000      0.276224      0.297997      8.598040      18.839397      55.025293      26.812663      0.290527 0.453745i      0.019226 0.137260i      0.263426 0.440246i      0.320767 0.466493i
675.000000      0.284389      0.305563      8.696498      19.487137      57.675022      28.346440      0.333289 0.471103i      0.019817 0.139313i      0.301557 0.458666i      0.368655 0.482133i
680.000000      0.291326      0.311417      8.744994      19.987955      59.840420      29.851536      0.383523 0.485927i      0.020424 0.141389i      0.346427 0.475537i      0.424718 0.493956i
685.000000      0.297856      0.316424      8.794433      20.450283      61.832513      31.290896      0.442248 0.496297i      0.021049 0.143489i      0.399109 0.489387i      0.489805 0.499506i
690.000000      0.303752      0.320331      8.829047      20.837459      63.539668      32.624651      0.510205 0.499489i      0.021692 0.145616i      0.460580 0.498074i      0.564220 0.495407i
695.000000      0.307526      0.321543      8.761152      20.939502      64.315282      33.810192      0.587439 0.491822i      0.022354 0.147772i      0.531435 0.498587i      0.647141 0.477324i
700.000000      0.310018      0.320931      8.640225      20.868793      64.493027      34.798510      0.672641 0.468683i      0.023037 0.149959i      0.611402 0.486934i      0.735814 0.440240i
705.000000      0.309170      0.316453      8.357393      20.358594      63.240041      35.537698      0.762291 0.424974i      0.023741 0.152180i      0.698602 0.458263i      0.824695 0.379373i
710.000000      0.304184      0.307537      7.887657      19.341225      60.331184      35.982428      0.849862 0.356269i      0.024470 0.154439i      0.788665 0.407493i      0.905070 0.291900i
715.000000      0.295803      0.295228      7.294961      17.968919      56.229707      36.101546      0.925746 0.260790i      0.025224 0.156741i      0.874060 0.330743i      0.965962 0.179217i
720.000000      0.287436      0.283164      6.763093      16.696003      52.357264      35.879358      0.978713 0.141642i      0.026006 0.159090i      0.944406 0.227507i      0.996850 0.048502i
725.000000      0.280640      0.272987      6.361821      15.698359      49.271992      35.319838      0.999149 0.007841i      0.026821 0.161496i      0.988538 0.102724i      0.991382 -0.088073i
730.000000      0.276268      0.265459      6.121350      15.047896      47.198459      34.444979      0.982689 -0.127402i      0.027674 0.163970i      0.998126 -0.032899i      0.949419 -0.217400i
735.000000      0.271852      0.256666      5.928412      14.414593      45.027644      33.275898      0.931406 -0.251284i      0.028573 0.166536i      0.970994 -0.165511i      0.869790 -0.322086i
740.000000      0.266083      0.247220      5.699419      13.695036      42.584314      31.570459      0.846310 -0.347578i      0.029543 0.169254i      0.911287 -0.283044i      0.781496 -0.388457i
745.000000      0.254865      0.235317      5.378215      12.659342      39.009346      29.721147      0.756530 -0.406159i      0.030910 0.172094i      0.821831 -0.370721i      0.696269 -0.428840i
750.000000      0.242127      0.222912      5.062723      11.605878      35.323396      27.880804      0.671981 -0.440238i      0.032386 0.174684i      0.731367 -0.421760i      0.618475 -0.450434i
755.000000      0.229690      0.211111      4.792877      10.662313      31.972113      26.091005      0.595967 -0.457079i      0.033894 0.177207i      0.647982 -0.449932i      0.549717 -0.459009i
760.000000      0.218183      0.200410      4.582361      9.866537      29.082498      24.382269      0.529415 -0.462229i      0.035441 0.179693i      0.573996 -0.462418i      0.490010 -0.458902i
765.000000      0.207660      0.190785      4.423607      9.203258      26.612652      22.774478      0.471964 -0.459731i      0.037033 0.182153i      0.509750 -0.464483i      0.438609 -0.453210i
770.000000      0.197739      0.181824      4.293027      8.622937      24.419751      21.278563      0.422682 -0.452408i      0.038672 0.184592i      0.454565 -0.459859i      0.394499 -0.444068i
775.000000      0.187953      0.173035      4.164395      8.074108      22.361046      19.897411      0.380475 -0.442179i      0.040360 0.187012i      0.407368 -0.451105i      0.356632 -0.432915i
780.000000      0.178174      0.164254      4.027128      7.539022      20.393061      18.626846      0.344278 -0.430322i      0.042098 0.189417i      0.367011 -0.439937i      0.324046 -0.420707i
785.000000      0.168878      0.155917      3.900278      7.054288      18.617155      17.460192      0.313138 -0.417675i      0.043888 0.191805i      0.332425 -0.427483i      0.295900 -0.408070i
790.000000      0.160540      0.148479      3.805110      6.655157      17.120627      16.391864      0.286238 -0.404783i      0.045730 0.194179i      0.302674 -0.414476i      0.271482 -0.395404i
795.000000      0.153094      0.141879      3.738385      6.330632      15.864915      15.417728      0.262890 -0.391989i      0.047626 0.196536i      0.276967 -0.401385i      0.250197 -0.382965i
800.000000      0.146200      0.135777      3.682972      6.047655      14.759093      14.531953      0.242526 -0.379507i      0.049577 0.198878i      0.254642 -0.388503i      0.231552 -0.370906i
805.000000      0.139324      0.129654      3.611094      5.758978      13.684593      13.725982      0.224674 -0.367464i      0.051583 0.201203i      0.235157 -0.376009i      0.215141 -0.359316i
810.000000      0.132282      0.123336      3.512403      5.448803      12.605663      12.990857      0.208947 -0.355929i      0.053646 0.203510i      0.218061 -0.364003i      0.200625 -0.348241i
815.000000      0.125495      0.117226      3.408990      5.151867      11.603942      12.319100      0.195025 -0.344933i      0.055766 0.205799i      0.202988 -0.352537i      0.187728 -0.337696i
820.000000      0.119324      0.111674      3.321379      4.897200      10.740325      11.705245      0.182644 -0.334483i      0.057944 0.208069i      0.189633 -0.341631i      0.176216 -0.327681i
825.000000      0.113672      0.106581      3.245405      4.675516      9.986975      11.144181      0.171584 -0.324572i      0.060180 0.210318i      0.177745 -0.331284i      0.165898 -0.318182i
830.000000      0.108250      0.101668      3.165967      4.462751      9.286866      10.630232      0.161662 -0.315182i      0.062477 0.212545i      0.167116 -0.321482i      0.156613 -0.309180i
835.000000      0.102862      0.096749      3.072671      4.243201      8.604726      10.157483      0.152725 -0.306290i      0.064833 0.214749i      0.157572 -0.312204i      0.148224 -0.300652i
840.000000      0.097726      0.092042      2.979673      4.035769      7.977302      9.720977      0.144645 -0.297870i      0.067251 0.216928i      0.148969 -0.303423i      0.140618 -0.292570i
845.000000      0.093085      0.087792      2.903336      3.861131      7.441604      9.317612      0.137312 -0.289895i      0.069730 0.219081i      0.141184 -0.295114i      0.133697 -0.284909i
850.000000      0.088863      0.083931      2.840012      3.712598      6.979847      8.945089      0.130635 -0.282337i      0.072271 0.221207i      0.134113 -0.287246i      0.127380 -0.277643i
855.000000      0.084925      0.080329      2.781683      3.578384      6.566353      8.601176      0.124536 -0.275171i      0.074875 0.223303i      0.127670 -0.279792i      0.121595 -0.270747i
860.000000      0.081170      0.076890      2.722194      3.449777      6.182966      8.283593      0.118947 -0.268371i      0.077544 0.225369i      0.121780 -0.272726i      0.116283 -0.264197i
865.000000      0.077507      0.073520      2.655753      3.318875      5.813973      7.990057      0.113811 -0.261912i      0.080276 0.227402i      0.116379 -0.266020i      0.111390 -0.257970i
870.000000      0.074018      0.070285      2.588796      3.193141      5.470784      7.717421      0.109078 -0.255771i      0.083073 0.229401i      0.111412 -0.259652i      0.106873 -0.252044i
875.000000      0.070727      0.067213      2.525097      3.076372      5.157390      7.462474      0.104704 -0.249928i      0.085937 0.231363i      0.106832 -0.253598i      0.102691 -0.246400i
880.000000      0.067605      0.064300      2.464585      2.967813      4.870552      7.223164      0.100654 -0.244363i      0.088866 0.233287i      0.102597 -0.247837i      0.098811 -0.241019i
885.000000      0.064639      0.061544      2.406588      2.866309      4.607376      6.999395      0.096893 -0.239057i      0.091863 0.235172i      0.098673 -0.242350i      0.095203 -0.235883i
890.000000      0.061859      0.058964      2.352494      2.773254      4.369364      6.791018      0.093393 -0.233992i      0.094927 0.237013i      0.095027 -0.237118i      0.091840 -0.230977i
895.000000      0.059250      0.056531      2.301332      2.687046      4.152600      6.596677      0.090130 -0.229153i      0.098060 0.238811i      0.091632 -0.232123i      0.088699 -0.226286i
900.000000      0.056774      0.054204      2.251435      2.605204      3.951571      6.414068      0.087081 -0.224526i      0.101262 0.240561i      0.088465 -0.227351i      0.085760 -0.221795i
