500.000000 0.134531 
505.000000 0.125755 
510.000000 0.127942 
515.000000 0.139670 
520.000000 0.145688 
525.000000 0.148568 
530.000000 0.151319 
535.000000 0.154478 
540.000000 0.158048 
545.000000 0.161950 
550.000000 0.166418 
555.000000 0.171795 
560.000000 0.178216 
565.000000 0.185263 
570.000000 0.192481 
575.000000 0.199705 
580.000000 0.207345 
585.000000 0.216032 
590.000000 0.225657 
595.000000 0.235950 
600.000000 0.246468 
605.000000 0.257153 
610.000000 0.268142 
615.000000 0.279332 
620.000000 0.290401 
625.000000 0.301132 
630.000000 0.312883 
635.000000 0.327189 
640.000000 0.344814 
645.000000 0.363993 
650.000000 0.382455 
655.000000 0.397996 
660.000000 0.409638 
665.000000 0.417536 
670.000000 0.421818 
675.000000 0.423759 
680.000000 0.425771 
685.000000 0.430903 
690.000000 0.439843 
695.000000 0.447282 
700.000000 0.449552 
705.000000 0.441850 
710.000000 0.425188 
715.000000 0.403258 
720.000000 0.382739 
725.000000 0.367917 
730.000000 0.360432 
735.000000 0.354038 
740.000000 0.345197 
745.000000 0.327776 
750.000000 0.308334 
755.000000 0.290430 
760.000000 0.274904 
765.000000 0.261871 
770.000000 0.250502 
775.000000 0.239138 
780.000000 0.226920 
785.000000 0.215097 
790.000000 0.205516 
795.000000 0.198353 
800.000000 0.192101 
805.000000 0.185091 
810.000000 0.177036 
815.000000 0.169066 
820.000000 0.162060 
825.000000 0.155678 
830.000000 0.149103 
835.000000 0.142019 
840.000000 0.135196 
845.000000 0.129331 
850.000000 0.124266 
855.000000 0.119654 
860.000000 0.115228 
865.000000 0.110584 
870.000000 0.105612 
875.000000 0.100544 
880.000000 0.095868 
885.000000 0.091814 
890.000000 0.088149 
895.000000 0.084482 
900.000000 0.080690 
