# Creating ResponseFn object
# Calling data("testIV.dat", "testVK.dat")
# Vdc[n-1]: 2.5 vGap: 1
# starting normalisation at 2.3
# Outputting data
1.13861	1.13812	0.188787
1.14851	1.14819	0.173522
1.15842	1.15823	0.158762
1.16832	1.1682	0.146153
1.17822	1.17815	0.133954
1.18812	1.18808	0.123316
1.19802	1.198	0.11302
1.20792	1.2079	0.103891
1.21782	1.21781	0.0950536
1.22772	1.22772	0.0871337
1.23762	1.23762	0.0794725
1.24752	1.24752	0.0725127
1.25743	1.25743	0.0657744
1.26733	1.26733	0.0596191
1.27723	1.27723	0.0536685
1.28713	1.28713	0.048194
1.29703	1.29703	0.0429046
1.30693	1.30693	0.0379837
1.31683	1.31683	0.0332208
1.32673	1.32673	0.0287878
1.33663	1.33663	0.0245102
1.34653	1.34653	0.0205019
1.35644	1.35644	0.0166323
1.36634	1.36634	0.0129911
1.37624	1.37624	0.00947817
1.38614	1.38614	0.00615858
1.39604	1.39604	0.00295747
1.40594	1.40594	-7.7885e-05
1.41584	1.41584	-0.00300273
1.42574	1.42574	-0.00578667
1.43564	1.43564	-0.00846859
1.44554	1.44554	-0.0110278
1.45545	1.45545	-0.0134906
1.46535	1.46535	-0.015851
1.47525	1.47525	-0.0181243
1.48515	1.48515	-0.0203026
1.49505	1.49505	-0.0223935
1.50495	1.50495	-0.0244051
1.51485	1.51485	-0.0263375
1.52475	1.52475	-0.028201
1.53465	1.53465	-0.02999
1.54455	1.54455	-0.0317189
1.55446	1.55446	-0.0333775
1.56436	1.56436	-0.0349838
1.57426	1.57426	-0.0365237
1.58416	1.58416	-0.038018
1.59406	1.59406	-0.0394494
1.60396	1.60396	-0.0408411
1.61386	1.61386	-0.0421732
1.62376	1.62376	-0.0434731
1.63366	1.63366	-0.0447206
1.64356	1.64356	-0.0459367
1.65347	1.65347	-0.047097
1.66337	1.66337	-0.0482267
1.67327	1.67327	-0.0492968
1.68317	1.68317	-0.0503503
1.69307	1.69307	-0.0513684
1.70297	1.70297	-0.0523648
1.71287	1.71287	-0.0533105
1.72277	1.72277	-0.0542346
1.73267	1.73267	-0.0551033
1.74257	1.74257	-0.0559679
1.75248	1.75248	-0.0568209
1.76238	1.76238	-0.0576516
1.77228	1.77228	-0.0584116
1.78218	1.78218	-0.0591639
1.79208	1.79208	-0.0598891
1.80198	1.80198	-0.0606066
1.81188	1.81188	-0.061293
1.82178	1.82178	-0.0619686
1.83168	1.83168	-0.0625955
1.84158	1.84158	-0.0632174
1.85149	1.85149	-0.0638133
1.86139	1.86139	-0.0644047
1.87129	1.87129	-0.0649681
1.88119	1.88119	-0.0655266
1.89109	1.89109	-0.066049
1.90099	1.90099	-0.0665681
1.91089	1.91089	-0.0670578
1.92079	1.92079	-0.067545
1.93069	1.93069	-0.068004
1.94059	1.94059	-0.0684613
1.9505	1.9505	-0.0688916
1.9604	1.9604	-0.0693207
1.9703	1.9703	-0.0697239
1.9802	1.9802	-0.0701242
1.9901	1.9901	-0.0703817
2	2	-0.0706392
2.0099	2.0099	-0.0706392
2.0198	2.0198	-0.0706392
2.0297	2.0297	-0.0706392
2.0396	2.0396	-0.0706392
2.0495	2.0495	-0.0706392
2.05941	2.05941	-0.0706392
2.06931	2.06931	-0.0706392
2.07921	2.07921	-0.0706392
2.08911	2.08911	-0.0706392
2.09901	2.09901	-0.0706392
2.10891	2.10891	-0.0706392
2.11881	2.11881	-0.0706392
2.12871	2.12871	-0.0706392
2.13861	2.13861	-0.0706392
2.14851	2.14851	-0.0706392
2.15842	2.15842	-0.0706392
2.16832	2.16832	-0.0706392
2.17822	2.17822	-0.0706392
2.18812	2.18812	-0.0706392
2.19802	2.19802	-0.0706392
2.20792	2.20792	-0.0706392
2.21782	2.21782	-0.0706392
2.22772	2.22772	-0.0706392
2.23762	2.23762	-0.0706392
2.24752	2.24752	-0.0706392
2.25743	2.25743	-0.0706392
2.26733	2.26733	-0.0706392
2.27723	2.27723	-0.0706392
2.28713	2.28713	-0.0706392
2.29703	2.29703	-0.0706392
2.30693	2.30693	-0.0706392
2.31683	2.31683	-0.0706392
2.32673	2.32673	-0.0706392
2.33663	2.33663	-0.0706392
2.34653	2.34653	-0.0706392
2.35644	2.35644	-0.0706392
2.36634	2.36634	-0.0706392
2.37624	2.37624	-0.0706392
2.38614	2.38614	-0.0706392
2.39604	2.39604	-0.0706392
2.40594	2.40594	-0.0706392
2.41584	2.41584	-0.0706392
2.42574	2.42574	-0.0706392
2.43564	2.43564	-0.0706392
2.44554	2.44554	-0.0706392
2.45545	2.45545	-0.0706392
2.46535	2.46535	-0.0706392
2.47525	2.47525	-0.0706392
2.48515	2.48515	-0.0706392
2.49505	2.49505	-0.0706392
2.50495	2.50495	-0.0706392
2.51485	2.51485	-0.0706392
2.52475	2.52475	-0.0706392
2.53465	2.53465	-0.0706392
2.54455	2.54455	-0.0706392
2.55446	2.55446	-0.0706392
2.56436	2.56436	-0.0706392
2.57426	2.57426	-0.0706392
2.58416	2.58416	-0.0706392
2.59406	2.59406	-0.0706392
2.60396	2.60396	-0.0706392
2.61386	2.61386	-0.0706392
2.62376	2.62376	-0.0706392
2.63366	2.63366	-0.0706392
2.64356	2.64356	-0.0706392
2.65347	2.65347	-0.0706392
2.66337	2.66337	-0.0706392
2.67327	2.67327	-0.0706392
2.68317	2.68317	-0.0706392
2.69307	2.69307	-0.0706392
2.70297	2.70297	-0.0706392
2.71287	2.71287	-0.0706392
2.72277	2.72277	-0.0706392
2.73267	2.73267	-0.0706392
2.74257	2.74257	-0.0706392
2.75248	2.75248	-0.0706392
2.76238	2.76238	-0.0706392
2.77228	2.77228	-0.0706392
2.78218	2.78218	-0.0706392
2.79208	2.79208	-0.0706392
2.80198	2.80198	-0.0706392
2.81188	2.81188	-0.0706392
2.82178	2.82178	-0.0706392
2.83168	2.83168	-0.0706392
2.84158	2.84158	-0.0706392
2.85149	2.85149	-0.0706392
2.86139	2.86139	-0.0706392
2.87129	2.87129	-0.0706392
2.88119	2.88119	-0.0706392
2.89109	2.89109	-0.0706392
2.90099	2.90099	-0.0706392
2.91089	2.91089	-0.0706392
2.92079	2.92079	-0.0706392
2.93069	2.93069	-0.0706392
2.94059	2.94059	-0.0706392
2.9505	2.9505	-0.0706392
2.9604	2.9604	-0.0706392
