# Testing Accessors...
# 
#   No of frequencies : 1
#    No of harmonics  : 1
#     F(0)            : 0.5
#    test get_f(freq) : 0
#     F0              : 1
#     min_Ck          : 1e-10
#     totalJ          : 29
#     Vn              : 1 + 0 i
#     Vs              : 1 + 0 i
#     Zt              : 1 + 0 i
# 
# Testing data return...
#     get_Ck(1)    : -1.49494e-10 + 0 i
# 
# Testing add_harmonic(0)...
#     No of harmonics : 2
#     get_Ck(1)    : -3.97506e-09 + 0 i
# 
# 
# Testing add_frequency(0.51)
#     No of Frequencies : 2
#     get_Ck(1)    : -3.97506e-09 + 0 i
# 
# 
# Testing add_harmonic(1)...
#     No of harmonics : 2
#     get_no_Ck()  : 1934
#     get_Ck(1)    : 2.84896e-10 + -0 i
# 
#     Test get_f(freq) : -1
#     Test get_freq(f, h) : 1.02
-15.24	-1.24914e-10	0
-14.74	2.84896e-10	-0
-14.24	2.27721e-10	-0
-13.74	-6.90452e-10	0
-13.24	-1.27751e-10	0
-12.74	7.00796e-10	-0
-12.24	-1.05143e-10	0
-11.74	4.565e-10	-0
-11.24	-4.50898e-10	0
-10.74	-1.94526e-10	0
-10.24	-4.76742e-10	0
-9.74	-2.84469e-10	0
-9.24	-2.63089e-10	0
-8.74	-1.46732e-10	0
-15.23	-1.52532e-10	0
-14.73	-2.6032e-10	0
-14.23	5.93723e-10	-0
-13.73	4.7457e-10	-0
-13.23	-1.4389e-09	0
-12.73	-2.66232e-10	0
-12.23	1.46046e-09	-0
-11.73	-2.19117e-10	0
-11.23	9.51345e-10	-0
-10.73	-9.39669e-10	0
-10.23	-4.05391e-10	0
-9.73	-9.93529e-10	0
-9.23	-5.92833e-10	0
-8.73	-5.48277e-10	0
-8.23	-3.05788e-10	0
-7.73	-2.0199e-10	0
-7.23	-1.02293e-10	0
-16.22	1.27699e-10	0
-15.72	-1.72422e-10	0
-15.22	-5.39824e-10	0
-14.72	9.59737e-10	0
-14.22	1.63794e-09	0
-13.72	-3.73572e-09	0
-13.22	-2.98601e-09	0
-12.72	9.05358e-09	0
-12.22	1.67514e-09	0
-11.72	-9.18923e-09	0
-11.22	1.37869e-09	0
-10.72	-5.98588e-09	0
-10.22	5.91242e-09	0
-9.72	2.55073e-09	0
-9.22	6.25131e-09	0
-8.72	3.73012e-09	0
-8.22	3.44977e-09	0
-7.72	1.92403e-09	0
-7.22	1.27093e-09	0
-6.72	6.43631e-10	0
-6.22	3.50108e-10	0
-5.72	1.61796e-10	0
-15.71	1.77124e-10	0
-15.21	-2.39158e-10	0
-14.71	-7.4876e-10	0
-14.21	1.3312e-09	0
-13.71	2.2719e-09	0
-13.21	-5.1816e-09	0
-12.71	-4.14172e-09	0
-12.21	1.25577e-08	0
-11.71	2.32349e-09	0
-11.21	-1.27459e-08	0
-10.71	1.9123e-09	0
