# Effect of series 65 fF capacitance embedded in 20 Ohm microstrip
0.001	-1.61047e-09	-95.7369	1.63593
5	-0.0288812	-21.7865	0.000339235
10	-0.114382	-15.8515	0.000200665
15	-0.253231	-12.4689	0.000180079
20	-0.440425	-10.1577	0.000193632
25	-0.669778	-8.44935	0.000223626
30	-0.934522	-7.13111	0.000263654
35	-1.22783	-6.08624	0.000310669
40	-1.54324	-5.24268	0.000362961
45	-1.87489	-4.55229	0.000419461
50	-2.2177	-3.98107	0.000479453
55	-2.56737	-3.50413	0.000542435
60	-2.92038	-3.10273	0.000608042
65	-3.27388	-2.76247	0.000676007
70	-3.62565	-2.47215	0.000746132
75	-3.97396	-2.22292	0.000818271
80	-4.31751	-2.00773	0.000892317
85	-4.65535	-1.82095	0.000968194
90	-4.9868	-1.658	0.00104585
95	-5.31139	-1.51515	0.00112525
100	-5.62884	-1.38937	0.00120639
105	-5.93898	-1.27813	0.00128925
110	-6.24176	-1.17936	0.00137384
115	-6.5372	-1.09132	0.00146019
120	-6.82538	-1.01256	0.0015483
125	-7.10642	-0.941857	0.00163821
130	-7.38048	-0.87818	0.00172995
135	-7.64774	-0.820652	0.00182355
140	-7.90838	-0.768525	0.00191905
145	-8.1626	-0.72116	0.00201649
150	-8.41061	-0.678006	0.00211592
155	-8.65261	-0.63859	0.00221738
160	-8.88882	-0.602499	0.00232091
165	-9.11943	-0.569378	0.00242655
170	-9.34465	-0.538914	0.00253436
175	-9.56466	-0.510836	0.00264438
180	-9.77966	-0.484904	0.00275666
185	-9.98983	-0.46091	0.00287124
190	-10.1953	-0.438666	0.00298818
195	-10.3964	-0.418009	0.00310751
200	-10.5931	-0.398794	0.00322929
205	-10.7856	-0.380891	0.00335356
210	-10.9741	-0.364183	0.00348037
215	-11.1588	-0.348569	0.00360978
220	-11.3397	-0.333956	0.00374181
225	-11.5171	-0.32026	0.00387654
230	-11.6909	-0.307407	0.00401399
235	-11.8614	-0.29533	0.00415422
240	-12.0287	-0.283967	0.00429728
245	-12.1929	-0.273264	0.00444322
250	-12.3541	-0.263171	0.00459208
255	-12.5123	-0.253642	0.00474391
260	-12.6678	-0.244637	0.00489877
265	-12.8206	-0.236117	0.00505671
270	-12.9707	-0.228049	0.00521777
275	-13.1183	-0.2204	0.005382
280	-13.2635	-0.213143	0.00554947
285	-13.4063	-0.20625	0.00572022
290	-13.5469	-0.199699	0.00589431
295	-13.6852	-0.193466	0.0060718
300	-13.8214	-0.187531	0.00625274
305	-13.9556	-0.181875	0.00643719
310	-14.0877	-0.17648	0.00662521
315	-14.218	-0.171332	0.00681686
320	-14.3464	-0.166414	0.00701221
325	-14.473	-0.161713	0.00721132
330	-14.5979	-0.157216	0.00741425
335	-14.7211	-0.152911	0.00762108
340	-14.8427	-0.148788	0.00783188
345	-14.9627	-0.144836	0.00804671
350	-15.0813	-0.141045	0.00826567
355	-15.1984	-0.137406	0.00848881
360	-15.314	-0.133911	0.00871623
365	-15.4284	-0.130553	0.00894801
370	-15.5414	-0.127324	0.00918423
375	-15.6532	-0.124217	0.00942499
380	-15.7639	-0.121226	0.00967038
385	-15.8733	-0.118345	0.00992049
390	-15.9817	-0.115568	0.0101754
395	-16.089	-0.11289	0.0104353
400	-16.1952	-0.110307	0.0107002
405	-16.3005	-0.107812	0.0109703
410	-16.4049	-0.105403	0.0112456
415	-16.5084	-0.103075	0.0115263
420	-16.6111	-0.100824	0.0118126
425	-16.713	-0.0986465	0.0121045
430	-16.8141	-0.0965388	0.0124022
435	-16.9145	-0.0944978	0.0127059
440	-17.0143	-0.0925205	0.0130156
445	-17.1134	-0.0906037	0.0133317
450	-17.2119	-0.088745	0.0136541
455	-17.3099	-0.0869415	0.0139832
460	-17.4074	-0.0851908	0.014319
465	-17.5045	-0.0834906	0.0146619
470	-17.6011	-0.0818385	0.0150119
475	-17.6974	-0.0802326	0.0153694
480	-17.7934	-0.0786708	0.0157344
485	-17.8891	-0.0771511	0.0161074
490	-17.9846	-0.0756718	0.0164885
495	-18.0799	-0.074231	0.016878
500	-18.1751	-0.0728272	0.0172761
