# Effect of series 140 fF capacitance embedded in 10 Ohm microstrip
0.001	-1.8012e-09	-95.0932	1.42795
5	-0.0334786	-21.1472	0.000297712
10	-0.1324	-15.2252	0.000179988
15	-0.292456	-11.8628	0.000166365
20	-0.507135	-9.57789	0.000183401
25	-0.768533	-7.90004	0.00021548
30	-1.06819	-6.61478	0.000256891
35	-1.39778	-5.60393	0.000304884
40	-1.74964	-4.79421	0.0003579
45	-2.11703	-4.13659	0.000414952
50	-2.49428	-3.59648	0.000475375
55	-2.87673	-3.14865	0.000538696
60	-3.26067	-2.77418	0.000604575
65	-3.64325	-2.45863	0.000672758
70	-4.02228	-2.19086	0.000743057
75	-4.39615	-1.96213	0.000815333
80	-4.76371	-1.76553	0.000889486
85	-5.12414	-1.59558	0.000965444
90	-5.47692	-1.44786	0.00104316
95	-5.82176	-1.3188	0.0011226
100	-6.15849	-1.2055	0.00120375
105	-6.4871	-1.10559	0.00128661
110	-6.80765	-1.01709	0.00137118
115	-7.12028	-0.938382	0.00145749
120	-7.42515	-0.86812	0.00154555
125	-7.72249	-0.805166	0.0016354
130	-8.01252	-0.748566	0.00172705
135	-8.29549	-0.697513	0.00182056
140	-8.57166	-0.651322	0.00191595
145	-8.84127	-0.609406	0.00201326
150	-9.10458	-0.571265	0.00211254
155	-9.36185	-0.536468	0.00221384
160	-9.61331	-0.504641	0.00231719
165	-9.8592	-0.475462	0.00242264
170	-10.0998	-0.448649	0.00253023
175	-10.3352	-0.423958	0.00264002
180	-10.5657	-0.401174	0.00275205
185	-10.7916	-0.380108	0.00286635
190	-11.0129	-0.360594	0.00298299
195	-11.2299	-0.342484	0.00310201
200	-11.4428	-0.32565	0.00322345
205	-11.6517	-0.309975	0.00334736
210	-11.8568	-0.295356	0.00347378
215	-12.0583	-0.281702	0.00360277
220	-12.2563	-0.268931	0.00373437
225	-12.4509	-0.256968	0.00386862
230	-12.6423	-0.245748	0.00400557
235	-12.8307	-0.23521	0.00414528
240	-13.0161	-0.225301	0.00428777
245	-13.1986	-0.215973	0.00443311
250	-13.3785	-0.207181	0.00458134
255	-13.5557	-0.198884	0.00473251
260	-13.7304	-0.191048	0.00488667
265	-13.9027	-0.183638	0.00504386
270	-14.0727	-0.176624	0.00520414
275	-14.2406	-0.169979	0.00536755
280	-14.4062	-0.163677	0.00553415
285	-14.5699	-0.157695	0.00570399
290	-14.7316	-0.152013	0.00587712
295	-14.8915	-0.14661	0.0060536
300	-15.0496	-0.141468	0.00623347
305	-15.2059	-0.136571	0.00641681
310	-15.3607	-0.131904	0.00660366
315	-15.5138	-0.127452	0.00679409
320	-15.6655	-0.123203	0.00698815
325	-15.8158	-0.119144	0.00718592
330	-15.9647	-0.115265	0.00738745
335	-16.1123	-0.111554	0.0075928
340	-16.2587	-0.108002	0.00780206
345	-16.4039	-0.1046	0.00801529
350	-16.548	-0.10134	0.00823256
355	-16.691	-0.0982145	0.00845395
360	-16.8331	-0.0952154	0.00867953
365	-16.9743	-0.0923362	0.0089094
370	-17.1145	-0.0895707	0.00914362
375	-17.254	-0.0869129	0.0093823
380	-17.3926	-0.0843572	0.00962551
385	-17.5306	-0.0818986	0.00987336
390	-17.6679	-0.079532	0.0101259
395	-17.8047	-0.077253	0.0103834
400	-17.9408	-0.0750573	0.0106457
405	-18.0765	-0.0729409	0.0109131
410	-18.2118	-0.0708999	0.0111857
415	-18.3466	-0.0689308	0.0114635
420	-18.4811	-0.0670302	0.0117468
425	-18.6154	-0.0651951	0.0120356
430	-18.7494	-0.0634224	0.0123301
435	-18.8833	-0.0617093	0.0126303
440	-19.0171	-0.0600532	0.0129366
445	-19.1508	-0.0584515	0.013249
450	-19.2845	-0.056902	0.0135677
455	-19.4183	-0.0554023	0.0138928
460	-19.5522	-0.0539504	0.0142246
465	-19.6863	-0.0525443	0.0145632
470	-19.8207	-0.0511821	0.0149088
475	-19.9553	-0.0498619	0.0152617
480	-20.0904	-0.0485822	0.015622
485	-20.2259	-0.0473412	0.01599
490	-20.362	-0.0461375	0.016366
495	-20.4987	-0.0449696	0.0167501
500	-20.636	-0.0438361	0.0171428
505	-20.7741	-0.0427359	0.0175442
510	-20.9131	-0.0416675	0.0179547
515	-21.053	-0.0406299	0.0183746
520	-21.194	-0.039622	0.0188043
525	-21.3361	-0.0386426	0.0192441
530	-21.4794	-0.0376908	0.0196944
535	-21.6241	-0.0367658	0.0201557
540	-21.7703	-0.0358664	0.0206283
545	-21.9181	-0.034992	0.0211129
550	-22.0676	-0.0341417	0.0216099
555	-22.219	-0.0333148	0.0221199
