# Effect of series 50 fF capacitance embedded in 20 Ohm microstrip
0.001	-1.13726e-09	-98.0158	2.76473
5	-0.0171136	-24.0536	0.000565156
10	-0.0680475	-18.084	0.000314002
15	-0.151625	-14.646	0.000256176
20	-0.265982	-12.2619	0.000251373
25	-0.408701	-10.4668	0.000270593
30	-0.576964	-9.05195	0.000303655
35	-0.767722	-7.90436	0.000345895
40	-0.977838	-6.95532	0.000394788
45	-1.20422	-6.15944	0.000448815
50	-1.44393	-5.48487	0.000506988
55	-1.69424	-4.90828	0.000568628
60	-1.95267	-4.412	0.000633258
65	-2.21703	-3.98228	0.000700528
70	-2.48542	-3.60821	0.000770183
75	-2.75618	-3.28104	0.000842035
80	-3.02792	-2.99364	0.000915945
85	-3.29947	-2.74014	0.000991812
90	-3.56988	-2.51568	0.00106957
95	-3.83834	-2.31622	0.00114916
100	-4.10423	-2.13837	0.00123057
105	-4.36704	-1.97926	0.00131378
110	-4.62636	-1.83647	0.00139878
115	-4.88191	-1.70795	0.0014856
120	-5.13345	-1.59194	0.00157423
125	-5.38082	-1.48694	0.00166471
130	-5.62391	-1.39164	0.00175706
135	-5.86267	-1.30494	0.00185132
140	-6.09705	-1.22587	0.00194753
145	-6.32707	-1.15359	0.00204571
150	-6.55275	-1.08737	0.00214591
155	-6.77413	-1.02657	0.00224818
160	-6.99126	-0.970634	0.00235255
165	-7.20422	-0.919072	0.00245908
170	-7.41308	-0.871452	0.0025678
175	-7.61793	-0.827391	0.00267877
180	-7.81885	-0.786553	0.00279202
185	-8.01595	-0.748638	0.00290761
190	-8.20931	-0.713379	0.00302558
195	-8.39902	-0.68054	0.00314598
200	-8.58519	-0.649908	0.00326885
205	-8.76792	-0.621294	0.00339425
210	-8.94729	-0.594527	0.00352223
215	-9.1234	-0.569454	0.00365282
220	-9.29634	-0.545938	0.00378607
225	-9.4662	-0.523853	0.00392204
230	-9.63308	-0.503089	0.00406077
235	-9.79706	-0.483543	0.00420232
240	-9.95822	-0.465122	0.00434671
245	-10.1167	-0.447743	0.00449402
250	-10.2724	-0.431329	0.00464428
255	-10.4256	-0.415811	0.00479755
260	-10.5763	-0.401125	0.00495387
265	-10.7246	-0.387214	0.0051133
270	-10.8706	-0.374023	0.00527589
275	-11.0142	-0.361505	0.00544169
280	-11.1557	-0.349613	0.00561075
285	-11.2949	-0.338308	0.00578313
290	-11.4322	-0.327552	0.00595888
295	-11.5673	-0.317309	0.00613806
300	-11.7006	-0.307546	0.00632072
305	-11.8319	-0.298236	0.00650693
310	-11.9614	-0.289349	0.00669675
315	-12.0891	-0.28086	0.00689023
320	-12.2151	-0.272746	0.00708745
325	-12.3393	-0.264984	0.00728846
330	-12.462	-0.257555	0.00749334
335	-12.5831	-0.250439	0.00770215
340	-12.7026	-0.243619	0.00791496
345	-12.8207	-0.237078	0.00813185
350	-12.9373	-0.230801	0.0083529
355	-13.0526	-0.224774	0.00857818
360	-13.1665	-0.218982	0.00880778
365	-13.2791	-0.213414	0.00904177
370	-13.3904	-0.208058	0.00928026
375	-13.5005	-0.202903	0.00952332
380	-13.6095	-0.197939	0.00977105
385	-13.7173	-0.193155	0.0100236
390	-13.824	-0.188543	0.0102809
395	-13.9297	-0.184095	0.0105433
400	-14.0343	-0.179802	0.0108107
405	-14.138	-0.175657	0.0110834
410	-14.2408	-0.171652	0.0113613
415	-14.3426	-0.167782	0.0116447
420	-14.4436	-0.164039	0.0119337
425	-14.5437	-0.160417	0.0122284
430	-14.6431	-0.156912	0.012529
435	-14.7417	-0.153517	0.0128355
440	-14.8396	-0.150228	0.0131483
445	-14.9368	-0.14704	0.0134673
450	-15.0334	-0.143948	0.0137928
455	-15.1294	-0.140947	0.014125
460	-15.2248	-0.138035	0.0144641
465	-15.3196	-0.135207	0.0148102
470	-15.414	-0.13246	0.0151635
475	-15.5079	-0.129789	0.0155244
480	-15.6014	-0.127192	0.0158929
485	-15.6945	-0.124665	0.0162694
490	-15.7873	-0.122206	0.0166541
495	-15.8798	-0.119811	0.0170473
500	-15.972	-0.117477	0.0174492
505	-16.064	-0.115203	0.0178602
510	-16.1558	-0.112986	0.0182806
515	-16.2475	-0.110823	0.0187107
520	-16.3391	-0.108712	0.0191509
525	-16.4307	-0.10665	0.0196015
530	-16.5223	-0.104637	0.0200631
535	-16.6139	-0.102669	0.020536
540	-16.7057	-0.100744	0.0210206
545	-16.7976	-0.0988614	0.0215176
550	-16.8897	-0.0970187	0.0220274
555	-16.9822	-0.0952142	0.0225506
560	-17.075	-0.0934462	0.0230879
565	-17.1682	-0.0917132	0.0236399
570	-17.262	-0.0900135	0.0242074
575	-17.3563	-0.0883455	0.0247911
580	-17.4512	-0.0867078	0.0253921
585	-17.547	-0.0850987	0.0260111
590	-17.6435	-0.083517	0.0266494
595	-17.7411	-0.0819611	0.027308
600	-17.8397	-0.0804296	0.0279883
605	-17.9395	-0.078921	0.0286917
610	-18.0407	-0.0774338	0.0294198
615	-18.1434	-0.0759666	0.0301746
620	-18.2478	-0.0745179	0.0309581
625	-18.3541	-0.0730859	0.0317727
630	-18.4626	-0.0716691	0.0326212
635	-18.5735	-0.0702655	0.0335071
640	-18.6872	-0.068873	0.0344341
645	-18.804	-0.0674894	0.0354073
650	-18.9246	-0.0661118	0.0364326
655	-19.0495	-0.0647367	0.0375177
660	-19.1796	-0.0633595	0.0386732
665	-19.3162	-0.0619735	0.0399138
670	-19.4612	-0.0605683	0.0412629
675	-19.6181	-0.0591233	0.0427635
680	-19.7973	-0.0575734	0.0445407
685	-20.0094	-0.0612359	0.0671156
690	-20.1937	-0.0672384	0.0975915
695	-20.3692	-0.0737735	0.130004
700	-20.5393	-0.0807853	0.164346
705	-20.7052	-0.0882436	0.200612
710	-20.8673	-0.0961275	0.238799
715	-21.0258	-0.104421	0.278905
720	-21.1805	-0.113108	0.320926
725	-21.3313	-0.122176	0.364857
730	-21.4777	-0.131612	0.41069
735	-21.6195	-0.141403	0.458415
