# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 1
# LO Voltage : 1.55
# IF Freq    : 0.01
# 
# Harmonics : 5
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic | LO 4th Harmonic
0	0	0	4.60128e-18	1.679e-18	8.43844e-19	0.137299	1.92816e+35	0.726602	9.60378e-18	0.0223478	9.94276e-19	0.000772084
0.02	9.38138e-96	0.000254772	0.0785144	0.047863	0.0436182	0.197123	103.61	0.705335	0.0254276	0.0222262	0.00177627	0.000761086
0.04	6.39877e-82	0.00101965	0.131649	0.112065	0.106897	0.460397	40.2903	0.662774	0.0421721	0.0214292	0.00290799	0.000742139
0.06	7.89093e-73	0.00229572	0.158823	0.193811	0.189772	1.07598	29.8772	0.625274	0.0502197	0.0200754	0.0033801	0.000720474
0.08	4.85907e-66	0.00408519	0.172205	0.26345	0.260392	1.83908	27.1235	0.598472	0.0537357	0.018703	0.00352252	0.000695582
0.1	1.30544e-60	0.00639083	0.179953	0.305457	0.30272	2.39918	26.1807	0.579458	0.0554458	0.0175057	0.00354434	0.000671811
0.12	4.41859e-56	0.00921655	0.185449	0.328484	0.325755	2.72572	25.6862	0.565388	0.0564642	0.0164845	0.00352485	0.000651187
0.14	3.41052e-52	0.0125669	0.189935	0.342724	0.33992	2.92186	25.2876	0.554513	0.0571919	0.0156036	0.00349021	0.00063395
0.16	8.65367e-49	0.0164476	0.193877	0.353193	0.350304	3.05544	24.8991	0.545831	0.0577746	0.0148338	0.0034493	0.000619721
0.18	9.20354e-46	0.0208651	0.197471	0.361939	0.358968	3.15767	24.5051	0.538742	0.0582694	0.0141539	0.00340536	0.000607963
0.2	4.86705e-43	0.0258272	0.200812	0.369774	0.366724	3.24196	24.1062	0.532862	0.0587022	0.0135495	0.00335989	0.000598218
0.22	1.45037e-40	0.0313424	0.203956	0.377105	0.373975	3.31557	23.7068	0.527933	0.0590863	0.013011	0.00331373	0.000590112
0.24	2.67705e-38	0.0374207	0.206938	0.38403	0.380824	3.38054	23.3098	0.523772	0.05943	0.0125305	0.00326742	0.000583329
0.26	3.29301e-36	0.0440731	0.209781	0.39073	0.387444	3.44035	22.9185	0.520245	0.0597384	0.0121025	0.00322137	0.000577624
0.28	2.86017e-34	0.0513121	0.212503	0.397218	0.393853	3.49556	22.5345	0.517251	0.0600153	0.0117222	0.00317586	0.000572789
0.3	1.8374e-32	0.0591517	0.215119	0.40355	0.400108	3.54738	22.1592	0.514713	0.0602636	0.0113861	0.00313114	0.00056866
0.32	9.06659e-31	0.0676072	0.217638	0.409757	0.406236	3.59655	21.7936	0.512571	0.0604853	0.0110908	0.00308741	0.000565106
0.34	3.54531e-29	0.076696	0.220068	0.41586	0.412261	3.6436	21.4381	0.510774	0.060682	0.0108338	0.00304483	0.000562018
0.36	1.12752e-27	0.0864372	0.222415	0.421877	0.418199	3.68902	21.0933	0.509286	0.0608551	0.0106125	0.00300354	0.000559312
0.38	2.98106e-26	0.0968522	0.224685	0.427819	0.424064	3.73312	20.7591	0.508075	0.0610058	0.010425	0.0029637	0.00055692
0.4	6.67541e-25	0.107965	0.226881	0.433699	0.429867	3.77625	20.4358	0.507116	0.061135	0.0102693	0.00292542	0.000554791
0.42	1.2864e-23	0.119801	0.229008	0.439527	0.435619	3.81866	20.1232	0.506389	0.0612436	0.0101437	0.00288883	0.000552907
0.44	2.16295e-22	0.13239	0.231066	0.445311	0.441327	3.86059	19.8213	0.505878	0.0613323	0.0100464	0.00285404	0.000551395
0.46	3.21137e-21	0.145765	0.233058	0.45106	0.447001	3.90226	19.5299	0.505569	0.0614019	0.00997605	0.00282115	0.000549841
0.48	4.25452e-20	0.159963	0.234984	0.456782	0.452649	3.94389	19.2487	0.505455	0.0614529	0.00993111	0.00279029	0.000548451
0.5	5.07604e-19	0.175024	0.236847	0.462486	0.458279	3.98569	18.9777	0.505527	0.061486	0.00991028	0.00276157	0.000547222
0.52	5.49855e-18	0.190995	0.238645	0.46818	0.4639	4.02787	18.7165	0.505782	0.0615017	0.0099123	0.00273511	0.000546156
0.54	5.44701e-17	0.207929	0.240378	0.473876	0.469524	4.07067	18.4651	0.506218	0.0615005	0.00993607	0.00271102	0.000545261
0.56	4.96655e-16	0.225883	0.242046	0.479583	0.47516	4.11434	18.223	0.506836	0.0614829	0.00998055	0.00268943	0.000544551
0.58	4.19224e-15	0.244926	0.243646	0.485316	0.480822	4.15917	17.9903	0.507638	0.0614494	0.0100449	0.00267047	0.000544047
0.6	3.29298e-14	0.265136	0.245176	0.491089	0.486525	4.2055	17.7667	0.50863	0.0614004	0.0101283	0.00265429	0.000543773
0.62	2.41833e-13	0.286601	0.246634	0.496922	0.492288	4.25371	17.5521	0.509821	0.0613364	0.0102303	0.00264105	0.000543762
0.64	1.66753e-12	0.309424	0.248016	0.502837	0.498135	4.30428	17.3463	0.511221	0.0612577	0.0103504	0.0026309	0.000544049
0.66	1.08377e-11	0.333728	0.249316	0.508862	0.504092	4.3578	17.1493	0.512847	0.0611648	0.0104884	0.00262404	0.000544683
0.68	6.66236e-11	0.359654	0.250529	0.515035	0.510197	4.41501	16.9611	0.514718	0.061058	0.0106444	0.00262069	0.000545715
0.7	3.88637e-10	0.387374	0.251645	0.521401	0.516497	4.47686	16.7818	0.516859	0.0609377	0.0108188	0.00262109	0.000547211
0.72	2.15755e-09	0.417093	0.252657	0.528023	0.523052	4.54461	16.6114	0.519301	0.0608043	0.0110121	0.00262552	0.000549247
0.74	1.14301e-08	0.449064	0.25355	0.534984	0.529945	4.61994	16.4503	0.522085	0.060658	0.0112255	0.00263432	0.000551917
0.76	5.79287e-08	0.483602	0.254308	0.542395	0.537289	4.70513	16.2988	0.525262	0.0604994	0.0114604	0.00264793	0.000555338
0.78	2.81505e-07	0.521105	0.25491	0.550423	0.545249	4.80357	16.1575	0.5289	0.0603286	0.0117191	0.00266683	0.00055965
0.8	1.31446e-06	0.562092	0.255328	0.559272	0.554026	4.91953	16.0274	0.533089	0.0601461	0.0120046	0.00269169	0.000565043
0.82	5.90917e-06	0.607262	0.255523	0.569225	0.563905	5.05917	15.9099	0.53795	0.0599521	0.0123214	0.00272338	0.00057176
0.84	2.56219e-05	0.65759	0.255449	0.58044	0.575043	5.22728	15.8079	0.543655	0.0597467	0.0126757	0.00276307	0.000580136
0.86	0.000107327	0.714516	0.255056	0.592177	0.586706	5.41394	15.7279	0.550457	0.0595285	0.0130768	0.00281241	0.000590644
0.88	0.00043492	0.7803	0.254349	0.599312	0.593814	5.53198	15.6884	0.558756	0.0592901	0.0135382	0.00287358	0.000603925
0.9	0.00170603	0.858722	0.253621	0.580662	0.575356	5.21346	15.749	0.569227	0.0590024	0.0140794	0.00294903	0.000620754
0.92	0.00646761	0.956404	0.254378	0.484052	0.479571	3.70628	16.1151	0.583088	0.058563	0.0147234	0.00303927	0.000641586
0.94	0.0234867	1.08413	0.262557	0.293004	0.290101	1.47435	17.5187	0.602484	0.0576421	0.0154699	0.00313126	0.000663873
0.96	0.0792345	1.25328	0.297718	0.126009	0.1245	0.352289	22.7279	0.630109	0.0554168	0.016215	0.00316948	0.000675724
0.98	0.229175	1.44457	0.404984	0.0490512	0.0482446	0.101796	43.7355	0.663281	0.0509867	0.0166767	0.00304366	0.000654046
1	0.500187	1.55787	0.613401	0.0234993	0.0230055	0.0762447	144.061	0.683135	0.0464575	0.0167673	0.00277672	0.000602622
1.02	0.777742	1.50654	0.83378	0.0158087	0.0155315	0.170705	707.655	0.673219	0.0458165	0.016588	0.00259368	0.000550051
1.04	0.946959	1.371	0.96877	0.0128789	0.0129445	0.656557	3918.34	0.649424	0.0466658	0.015931	0.00249668	0.000494399
1.06	1.02769	1.24645	1.03355	0.00994177	0.0104931	2.16475	19660.7	0.629624	0.0463301	0.014993	0.00239026	0.000439975
1.08	1.06905	1.15491	1.06753	0.0062446	0.00705455	4.4063	88539.1	0.616871	0.0451943	0.0140837	0.00227186	0.000393887
1.1	1.09627	1.08887	1.09059	0.0038967	0.00399783	6.08513	380733	0.609002	0.0438677	0.0132953	0.00215639	0.000356211
1.12	1.11871	1.03952	1.10999	0.00521533	0.00389738	6.94135	456980	0.604094	0.0425868	0.0126218	0.00204943	0.000324971
