# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 1
# LO Voltage : 1.55
# IF Freq    : 0.01
# 
# Harmonics : 3
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic
0	0	0	6.10914e-18	4.28011e-18	6.0107e-18	0.137297	3.80023e+33	0.726603	1.18033e-17	0.0223605
0.02	9.38138e-96	0.000254772	0.078515	0.0478638	0.0436192	0.197126	103.607	0.705336	0.0254636	0.0222559
0.04	6.39877e-82	0.00101965	0.131648	0.112065	0.106898	0.460418	40.2914	0.662774	0.0422259	0.0214862
0.06	7.89093e-73	0.00229572	0.158822	0.193806	0.189769	1.076	29.8789	0.625274	0.050276	0.0201479
0.08	4.85907e-66	0.00408519	0.172202	0.263437	0.260381	1.83904	27.1253	0.598472	0.0537891	0.0187819
0.1	1.30544e-60	0.00639083	0.17995	0.305436	0.3027	2.39904	26.1826	0.579458	0.0554953	0.0175873
0.12	4.41859e-56	0.00921655	0.185445	0.328457	0.325729	2.72548	25.688	0.565388	0.05651	0.0165675
0.14	3.41052e-52	0.0125669	0.189931	0.342693	0.339889	2.92154	25.2893	0.554513	0.0572345	0.0156877
0.16	8.65367e-49	0.0164476	0.193873	0.353159	0.350271	3.05506	24.9007	0.545831	0.0578143	0.0149187
0.18	9.20354e-46	0.0208651	0.197466	0.361904	0.358933	3.15725	24.5065	0.538742	0.0583064	0.0142394
0.2	4.86705e-43	0.0258272	0.200808	0.369738	0.366689	3.24151	24.1075	0.532862	0.0587368	0.0136357
0.22	1.45037e-40	0.0313424	0.203952	0.37707	0.37394	3.31511	23.708	0.527932	0.0591187	0.0130976
0.24	2.67705e-38	0.0374207	0.206934	0.383996	0.380789	3.38008	23.3108	0.523771	0.0594604	0.0126175
0.26	3.29301e-36	0.0440731	0.209777	0.390696	0.387411	3.4399	22.9194	0.520243	0.0597669	0.0121898
0.28	2.86017e-34	0.0513121	0.2125	0.397185	0.393822	3.49512	22.5353	0.517249	0.0600421	0.0118099
0.3	1.8374e-32	0.0591517	0.215116	0.40352	0.400078	3.54696	22.1599	0.514711	0.0602887	0.0114738
0.32	9.06659e-31	0.0676072	0.217635	0.409729	0.406208	3.59615	21.7942	0.512568	0.0605089	0.0111786
0.34	3.54531e-29	0.076696	0.220065	0.415834	0.412235	3.64323	21.4386	0.510772	0.0607042	0.0109216
0.36	1.12752e-27	0.0864372	0.222413	0.421853	0.418176	3.68868	21.0937	0.509284	0.060876	0.0107003
0.38	2.98106e-26	0.0968522	0.224683	0.427797	0.424043	3.73282	20.7595	0.508072	0.0610255	0.0105127
0.4	6.67541e-25	0.107965	0.22688	0.43368	0.429849	3.77598	20.4362	0.507113	0.0611535	0.0103569
0.42	1.2864e-23	0.119801	0.229006	0.43951	0.435602	3.81843	20.1236	0.506385	0.0612611	0.010231
0.44	2.16295e-22	0.13239	0.231065	0.445297	0.441313	3.8604	19.8216	0.505874	0.0613489	0.0101336
0.46	3.21137e-21	0.145765	0.233057	0.451049	0.44699	3.90211	19.5301	0.505565	0.0614175	0.0100631
0.48	4.25452e-20	0.159963	0.234984	0.456773	0.45264	3.94378	19.249	0.50545	0.0614677	0.0100181
0.5	5.07604e-19	0.175024	0.236847	0.46248	0.458272	3.98562	18.9779	0.505522	0.0615	0.00999714
0.52	5.49855e-18	0.190995	0.238645	0.468177	0.463896	4.02784	18.7167	0.505777	0.061515	0.00999915
0.54	5.44701e-17	0.207929	0.240379	0.473875	0.469522	4.07068	18.4652	0.506213	0.0615132	0.010023
0.56	4.96655e-16	0.225883	0.242047	0.479584	0.47516	4.11439	18.2232	0.50683	0.0614951	0.0100676
0.58	4.19224e-15	0.244926	0.243647	0.485319	0.480825	4.15926	17.9905	0.507632	0.0614611	0.0101322
0.6	3.29298e-14	0.265136	0.245178	0.491095	0.48653	4.20562	17.7668	0.508624	0.0614117	0.010216
0.62	2.41833e-13	0.286601	0.246636	0.49693	0.492296	4.25386	17.5522	0.509815	0.0613473	0.0103184
0.64	1.66753e-12	0.309424	0.248018	0.502847	0.498145	4.30447	17.3464	0.511215	0.0612684	0.0104391
0.66	1.08377e-11	0.333728	0.249318	0.508875	0.504104	4.35802	17.1494	0.512841	0.0611752	0.0105779
0.68	6.66236e-11	0.359654	0.250531	0.51505	0.510212	4.41526	16.9612	0.514712	0.0610683	0.0107349
0.7	3.88637e-10	0.387374	0.251648	0.521418	0.516513	4.47714	16.7818	0.516852	0.060948	0.0109104
0.72	2.15755e-09	0.417093	0.25266	0.528042	0.52307	4.54491	16.6114	0.519294	0.0608146	0.011105
0.74	1.14301e-08	0.449064	0.253553	0.535005	0.529966	4.62027	16.4502	0.522078	0.0606684	0.0113199
0.76	5.79287e-08	0.483602	0.254311	0.542418	0.537311	4.70547	16.2986	0.525256	0.06051	0.0115566
0.78	2.81505e-07	0.521105	0.254914	0.550449	0.545273	4.80393	16.1573	0.528894	0.0603395	0.0118172
0.8	1.31446e-06	0.562092	0.255331	0.5593	0.554053	4.9199	16.0271	0.533083	0.0601575	0.012105
0.82	5.90917e-06	0.607262	0.255527	0.569254	0.563933	5.05955	15.9095	0.537944	0.0599641	0.0124243
0.84	2.56219e-05	0.65759	0.255453	0.580472	0.575074	5.22766	15.8074	0.543649	0.0597595	0.0127815
0.86	0.000107327	0.714516	0.25506	0.592212	0.586739	5.41432	15.7273	0.550452	0.0595423	0.0131859
0.88	0.00043492	0.7803	0.254353	0.599349	0.593849	5.53233	15.6876	0.558751	0.0593052	0.013651
0.9	0.00170603	0.858722	0.253625	0.580701	0.575392	5.21377	15.7479	0.569222	0.0590192	0.0141963
0.92	0.00646761	0.956404	0.254382	0.484088	0.479604	3.70647	16.1137	0.583084	0.058582	0.0148447
0.94	0.0234867	1.08413	0.262561	0.293027	0.290123	1.47441	17.5167	0.602481	0.057664	0.0155938
0.96	0.0792345	1.25328	0.297721	0.126018	0.124509	0.35229	22.7249	0.630108	0.0554419	0.0163344
0.98	0.229175	1.44457	0.404985	0.0490527	0.0482464	0.101795	43.7315	0.663282	0.0510132	0.0167751
1	0.500187	1.55787	0.613399	0.0234981	0.0230047	0.0762452	144.072	0.683139	0.0464813	0.0168332
1.02	0.777742	1.50654	0.833777	0.0158055	0.0155286	0.170711	707.94	0.673224	0.0458348	0.01663
1.04	0.946959	1.371	0.968766	0.0128721	0.0129379	0.656585	3922.51	0.649429	0.046679	0.0159613
1.06	1.02769	1.24645	1.03354	0.00993048	0.0104816	2.16484	19704.5	0.629628	0.0463397	0.0150171
1.08	1.06905	1.15491	1.06753	0.00623316	0.00704131	4.40645	88875.6	0.616875	0.0452017	0.014104
1.1	1.09627	1.08887	1.09059	0.00389877	0.00399217	6.0853	381825	0.609004	0.0438737	0.013313
1.12	1.11871	1.03952	1.10999	0.00523117	0.00391002	6.94151	454042	0.604096	0.0425919	0.0126374
1.14	1.13955	1.00099	1.12819	0.0081137	0.00638548	7.35909	180483	0.600997	0.0414146	0.012054
1.16	1.15984	0.969778	1.14599	0.011207	0.00936441	7.59767	86640.3	0.599065	0.0403432	0.0115423
1.18	1.17994	0.943787	1.16367	0.0143078	0.0124077	7.77048	50473.4	0.597925	0.0393672	0.0110878
1.2	1.19998	0.921668	1.18134	0.0173822	0.0154412	7.91699	33204.8	0.597347	0.0384748	0.0106799
1.22	1.21999	0.902536	1.19902	0.0204307	0.018454	8.06283	23676	0.597181	0.0376552	0.0103112
1.24	1.24	0.88577	1.21673	0.0234306	0.0214224	8.19536	17858	0.597329	0.0369001	0.00997555
1.26	1.26	0.870924	1.23446	0.0264008	0.0243622	8.33432	14042.3	0.597717	0.0362022	0.00966862
1.28	1.28	0.85767	1.25223	0.0293253	0.0272581	8.46993	11399.6	0.598295	0.0355561	0.00938671
1.3	1.3	0.845748	1.27003	0.032208	0.0301134	8.60559	9489.9	0.599023	0.0349571	0.00912689
1.32	1.32	0.834959	1.28786	0.0350484	0.0329274	8.74135	8062.39	0.599873	0.0344013	0.00888672
1.34	1.34	0.825141	1.30573	0.0378462	0.0356998	8.87723	6965.41	0.600821	0.0338857	0.00866421
1.36	1.36	0.816165	1.32363	0.0406015	0.0384305	9.01325	6102.81	0.601848	0.0334077	0.00845765
1.38	1.38	0.807927	1.34156	0.0433144	0.0411197	9.14942	5411.2	0.602941	0.032965	0.00826562
1.4	1.4	0.800333	1.35952	0.0459853	0.0437677	9.28573	4847.39	0.604087	0.032556	0.0080869
1.42	1.42	0.793313	1.37751	0.0486147	0.046375	9.42219	4381.12	0.605278	0.0321792	0.00792047
1.44	1.44	0.786801	1.39553	0.0512029	0.0489418	9.55879	3990.65	0.606505	0.0318335	0.00776544
