# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 1
# LO Voltage : 1.55
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
0.72	2.15755e-09	0.417093	0.252657	0.528024	0.523052	4.54462	16.6114	0.519301	0.0608051	0.0110138	0.00264144
0.74	1.14301e-08	0.449064	0.25355	0.534984	0.529946	4.61995	16.4503	0.522084	0.0606589	0.0112272	0.00265049
0.76	5.79287e-08	0.483602	0.254308	0.542396	0.53729	4.70514	16.2988	0.525262	0.0605002	0.0114621	0.00266436
0.78	2.81505e-07	0.521105	0.25491	0.550424	0.54525	4.80358	16.1575	0.5289	0.0603294	0.0117208	0.00268356
0.8	1.31446e-06	0.562092	0.255328	0.559273	0.554027	4.91954	16.0274	0.533089	0.0601469	0.0120064	0.00270874
0.82	5.90917e-06	0.607262	0.255523	0.569226	0.563906	5.05918	15.9099	0.53795	0.0599529	0.0123233	0.00274078
0.84	2.56219e-05	0.65759	0.255449	0.580441	0.575044	5.22729	15.8079	0.543655	0.0597476	0.0126777	0.00278088
0.86	0.000107327	0.714516	0.255056	0.592179	0.586707	5.41396	15.7279	0.550457	0.0595294	0.013079	0.00283066
0.88	0.00043492	0.7803	0.254349	0.599313	0.593815	5.53199	15.6884	0.558756	0.0592909	0.0135406	0.00289235
0.9	0.00170603	0.858722	0.253621	0.580664	0.575357	5.21348	15.749	0.569227	0.0590032	0.0140821	0.00296839
0.92	0.00646761	0.956404	0.254378	0.484053	0.479572	3.70629	16.1151	0.583088	0.0585638	0.0147266	0.00305922
0.94	0.0234867	1.08413	0.262557	0.293005	0.290102	1.47435	17.5186	0.602484	0.0576429	0.0154738	0.00315151
0.96	0.0792345	1.25328	0.297718	0.12601	0.1245	0.352289	22.7279	0.630109	0.0554175	0.0162198	0.00318884
0.98	0.229175	1.44457	0.404984	0.0490512	0.0482447	0.101796	43.7354	0.663281	0.0509874	0.0166824	0.00305955
1	0.500187	1.55787	0.613401	0.0234993	0.0230054	0.0762448	144.062	0.683136	0.0464582	0.0167733	0.0027875
1.02	0.777742	1.50654	0.83378	0.0158086	0.0155314	0.170705	707.663	0.673219	0.0458173	0.0165936	0.00260062
1.04	0.946959	1.371	0.96877	0.0128788	0.0129444	0.656558	3918.41	0.649424	0.0466665	0.0159358	0.00250161
1.06	1.02769	1.24645	1.03355	0.00994163	0.010493	2.16475	19661.3	0.629624	0.0463308	0.0149968	0.00239423
1.08	1.06905	1.15491	1.06753	0.00624448	0.00705441	4.4063	88542.7	0.616872	0.0451948	0.0140867	0.00227528
