# QTMix Mixer Data
# 
# Globals:
#    Temperature     : 2.5 K
#    Z0              : 13.7 Ohms
#    IF Z0           : 13.7 Ohms
# 
# Operating Point:
#    Bias            : 2.2 mV
#    LO Freq         : 572.519 GHz
#    LO Voltage      : 857.506 nW
#    LO Temperature  : 0 K
#    IF Freq         : 5 GHz
#    Harmonics : 3
# 
# Junction Properties:
#    IV data file    : /data/simulations/balance/mixer/31Jul03_unpump.IV
#    KK data file    : /data/simulations/balance/mixer/31Jul03_unpump.KK
#    Rn              : 7 Ohm
#    Capacitance     : 170 fF
# 
# Material Properties:
#    Dielectric constant         : 5.8
#    Dielectric loss             : 4 10e-4
#    Superconductor Tc           : 9.23 K
#    Superconductor Vgap         : 2.95 mV
#    Superconductor RhoN         : 5 uOhm cm
#    Superconductor thickness    : 0.4 um
#    Metal Resistivity           : 2.69 uOhm cm
#    Metal thickness             : 0.4 um
# 
# Tuner:
#    Input strip top conductor   : Superconductor
#    Input strip ground plane    : Superconductor
#    Input strip width           : 10 um
#    Input strip length          : 48.5 um
#    Input strip height          : 0.42 um
#    Input strip Z0 at LO freq   : 6.98 ?
#    Input strip Phase at LO freq: 90.93 °
#    Tuner strip top conductor   : Superconductor
#    Tuner strip ground plane    : Superconductor
#    Tuner strip width           : 7 um
#    Tuner strip length          : 12.5 um
#    Tuner strip height          : 0.2 um
#    Tuner strip Z0 at LO freq   : 5.59 ?
#    Tuner strip Phase at LO freq: 27.14 °
# 
# RF Choke:
#    Enabled : Yes
#    Top conductor   : Superconductor
#    Ground plane    : Superconductor
#    Width           : 2 um
#    Length          : 39 um
#    Height          : 0.42 um
#    Radius          : 30 um
#    Angle           : 180 deg
# 
# Scan variable : LO Frequency
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | Junction 1 Zemb | Junction 2 Zemb
497	916.22	0.755767	0.1931	0.383646	0.411916	36.5054	88.6235	0.801608	0.215012 0.190795	0.94466 0.35124
500	921.75	0.755696	0.196092	0.418639	0.450014	38.812	86.2462	0.801261	0.224407 0.206962	0.976228 0.35197
503	927.28	0.755626	0.199189	0.458508	0.493336	41.3887	83.8956	0.800416	0.234563 0.223309	1.00878 0.351305
506	932.81	0.755556	0.202382	0.503448	0.542068	44.2299	81.5948	0.799046	0.245523 0.239813	1.04227 0.349125
509	938.341	0.755487	0.205665	0.553091	0.59581	47.2829	79.359	0.797125	0.257331 0.256444	1.07664 0.345305
512	943.871	0.755418	0.209032	0.603305	0.650038	50.1847	77.2027	0.794633	0.270032 0.273171	1.11182 0.339721
515	949.401	0.75535	0.21247	0.647348	0.697357	52.4013	75.1427	0.791543	0.28367 0.289955	1.14773 0.332246
518	954.932	0.755281	0.215961	0.682345	0.734624	53.7653	73.1874	0.787828	0.29829 0.306756	1.18426 0.322755
521	960.462	0.755214	0.219486	0.7079	0.761441	54.3055	71.3194	0.783465	0.313935 0.323525	1.2213 0.311129
524	965.992	0.755146	0.223031	0.728241	0.782397	54.3745	69.4974	0.778437	0.330646 0.340212	1.2587 0.297254
527	971.522	0.755079	0.226579	0.75182	0.806668	54.6141	67.7033	0.772734	0.348465 0.356759	1.29632 0.281025
530	977.053	0.755013	0.230125	0.781536	0.837448	55.2009	65.9156	0.766353	0.367428 0.373105	1.33399 0.262347
533	982.583	0.754946	0.233674	0.828119	0.886205	56.8106	64.1055	0.759294	0.387572 0.389181	1.37151 0.241143
536	988.113	0.754881	0.237221	0.899521	0.961338	59.8719	62.2797	0.751556	0.408928 0.404916	1.40868 0.217348
539	993.644	0.754815	0.240766	0.996197	1.06337	64.3094	60.4768	0.743147	0.431524 0.420233	1.44529 0.190922
542	999.174	0.75475	0.244326	1.12158	1.19601	70.2203	58.7119	0.734085	0.455384 0.43505	1.48111 0.161845
