# Output from "simple" SuperMix based program
# Scanning FREQUENCY from 10.000000 to 900.000000 GHz in steps of 5.000000 GHz
#
# FREQUENCY 700.000000 GHz
# BIAS 2.000000 mV
# LO_POWER 200.000000 nW
#
# Data from mixer.conf
#
# TEMP 2.500000 K
# Z0 10.000000 Ohms
# IF_FREQ 5.000000 GHz
# IF_Z0 50.000000 Ohms
# HARMONICS 1
#
# IV_CURVE idc.dat
# KK_CURVE ikk.dat
# RNA 20.000000 Ohm*um^2
# SCAP 65.000000 fF/um^2
# AREA 1.000000 um^2
# VGAP 2.820000 mV
#
# TUNER_TYPE BEL_WITH_RFCHOKE
# BELITSKY_INPUT_STRIP 1.000000 6.500000
# BELITSKY_TUNING_STRIP 14.000000 6.500000
# RF_CHOKE_TYPE FILTER
# FILTER_CHOKE_SECTIONS 3
# FILTER_CHOKE_INPUT 39.000000 6.500000
# FILTER_CHOKE_NARROW 39.000000 6.500000
# FILTER_CHOKE_WIDE 42.000000 13.000000
#
# TOP_DEFAULT NB
# TOP_THICKNESS 4000.000000
# GROUND_DEFAULT NB
# GROUND_THICKNESS 4000.000000
# INSUL_DEFAULT SIO
# INSUL_THICKNESS 4250.000000
# COVER_DEFAULT AIR
# COVER_THICKNESS 100000.000000
#
# NB_PROPERTIES 3.050000 9.400000 5.000000
# NBTIN_PROPERTIES 5.000000 15.750000 30.000000
# SIO_PROPERTIES 5.800000 0.000000
# AIR_PROPERTIES 1.000000 0.000000
#
# End of configuration file data
# 
# building the mixer...
# building tuner...
# tuner complete
# building IV curves...
# IV curves complete
# built mixer
# Results:
#
# FREQUENCY (GHz)| LSB Gain | USB Gain | IF Output 0K (K)| IF Output 77K (K)| IF Output 297K (K)| DC Current (junc 1) (uA)| DC Current (junc 2) (uA)| Embedding Impedance (junc 1) | Embedding Impedance (junc2)
10.000000      0.179065      0.174489      1.436064      6.234588      19.986890      58.267853      58.357384      0.245485 -0.031668i      0.246657 -0.028918i
15.000000      0.175475      0.168890      1.438904      5.985136      19.034461      57.412940      57.614836      0.239863 -0.046869i      0.242434 -0.043129i
20.000000      0.171969      0.163039      1.400922      5.698315      18.052349      56.239823      56.606250      0.232031 -0.061302i      0.236442 -0.057014i
25.000000      0.164092      0.154268      1.431905      5.307734      16.467113      54.787930      55.355793      0.222033 -0.074692i      0.228604 -0.070419i
30.000000      0.155726      0.144085      1.465428      4.899412      14.801812      52.777029      53.581005      0.209928 -0.086754i      0.218835 -0.083147i
35.000000      0.150664      0.137808      1.277595      4.453329      13.625170      51.064460      52.254255      0.195797 -0.097177i      0.207044 -0.094942i
40.000000      0.154584      0.135962      0.892458      4.115991      13.439858      47.695778      49.556849      0.179751 -0.105627i      0.193155 -0.105481i
45.000000      0.110603      0.100385      1.757053      3.451215      8.359371      45.257029      46.726551      0.161944 -0.111737i      0.177127 -0.114356i
50.000000      0.113159      0.099450      1.753636      3.474432      8.467293      43.456984      45.546571      0.142586 -0.115105i      0.158991 -0.121067i
55.000000      0.128492      0.106098      0.661441      2.763690      8.872285      39.312257      43.808256      0.121972 -0.115288i      0.138893 -0.125021i
60.000000      0.135385      0.104452      0.310741      2.521218      8.953693      30.563655      38.669070      0.100512 -0.111816i      0.117150 -0.125546i
65.000000      0.113317      0.083552      0.196813      1.693067      6.053679      19.983707      29.779632      0.078773 -0.104203i      0.094318 -0.121945i
70.000000      0.110739      0.075671      0.287191      1.643129      5.600576      10.872987      19.985037      0.057526 -0.091996i      0.071248 -0.113573i
75.000000      0.109337      0.065819      0.671613      1.897502      5.480402      5.586633      11.316707      0.037796 -0.074840i      0.049113 -0.099970i
80.000000      0.060926      0.031414      1.146784      1.499969      2.533658      3.738007      6.102422      0.020884 -0.052602i      0.029373 -0.081030i
85.000000      0.021087      0.007768      1.861694      1.899606      2.010705      3.353324      4.036078      0.008350 -0.025531i      0.013647 -0.057163i
90.000000      0.003079      0.000120      2.344912      2.345624      2.347713      3.327662      3.402335      0.001893 0.005558i      0.003474 -0.029402i
95.000000      0.000960      0.012748      2.238350      2.250547      2.286501      3.610829      3.326887      0.003108 0.039116i      0.000025 0.000625i
100.000000      0.020538      0.071063      1.061070      1.468862      2.672550      6.999104      3.531042      0.013110 0.072831i      0.003828 0.030884i
105.000000      0.045647      0.108155      0.540117      1.565793      4.597343      18.064066      6.419160      0.032100 0.103826i      0.014628 0.059265i
110.000000      0.078274      0.142933      0.655908      2.629787      8.471595      32.773864      14.952489      0.059061 0.129138i      0.031444 0.083934i
115.000000      0.122909      0.186436      1.047797      4.749153      15.718221      44.633726      26.436371      0.091769 0.146363i      0.052788 0.103601i
120.000000      0.171998      0.229932      1.632413      7.744013      25.881145      52.634820      37.335143      0.127202 0.154215i      0.076973 0.117623i
125.000000      0.212858      0.260444      2.282569      10.656751      35.544186      57.761338      46.120968      0.162201 0.152749i      0.102386 0.125948i
130.000000      0.240320      0.275092      2.896194      12.757561      42.107812      60.971269      52.409075      0.194110 0.143173i      0.127669 0.128962i
135.000000      0.263026      0.285296      3.432765      14.544772      47.666440      62.911580      56.396528      0.221147 0.127386i      0.151800 0.127312i
140.000000      0.293007      0.303904      3.836042      16.967549      56.167473      63.901842      58.565595      0.242465 0.107471i      0.174083 0.121750i
145.000000      0.329428      0.329615      3.992242      19.969989      67.738669      64.010822      59.398293      0.257974 0.085326i      0.194098 0.113023i
150.000000      0.352881      0.343761      3.725727      21.554176      74.937390      63.227983      59.268796      0.268085 0.062475i      0.211632 0.101813i
